y,probyes,cum,obs
0,0.148139725,2071,13066
0,0.148105681,2071,13067
0,0.148089406,2071,13068
0,0.148075806,2071,13069
0,0.148067254,2071,13070
0,0.148065563,2071,13071
0,0.1480641,2071,13072
0,0.148013172,2071,13073
0,0.148008027,2071,13074
0,0.147966166,2071,13075
0,0.147940751,2071,13076
0,0.147933718,2071,13077
0,0.147933718,2071,13078
0,0.147933718,2071,13079
0,0.147933718,2071,13080
0,0.147933718,2071,13081
0,0.147933718,2071,13082
0,0.147933718,2071,13083
1,0.147904552,2072,13084
0,0.147872241,2072,13085
0,0.147833335,2072,13086
0,0.147828825,2072,13087
0,0.147803657,2072,13088
0,0.14779484,2072,13089
0,0.147781213,2072,13090
1,0.147769677,2073,13091
0,0.14775867,2073,13092
0,0.147757411,2073,13093
0,0.1477353,2073,13094
0,0.147713192,2073,13095
0,0.147694007,2073,13096
0,0.147681797,2073,13097
0,0.147663521,2073,13098
0,0.147654082,2073,13099
0,0.147624433,2073,13100
0,0.147618519,2073,13101
1,0.147616053,2074,13102
0,0.147592701,2074,13103
0,0.147576473,2074,13104
0,0.147566208,2074,13105
0,0.147565,2074,13106
0,0.14755134,2074,13107
0,0.14754641,2074,13108
1,0.147526412,2075,13109
0,0.147519823,2075,13110
0,0.147502972,2075,13111
0,0.147463919,2075,13112
0,0.147459419,2075,13113
0,0.147455547,2075,13114
0,0.147438602,2075,13115
0,0.147431487,2075,13116
0,0.147402026,2075,13117
0,0.147401976,2075,13118
0,0.147382724,2075,13119
0,0.147381166,2075,13120
0,0.147360358,2075,13121
0,0.147349879,2075,13122
0,0.147341311,2075,13123
0,0.147266852,2075,13124
0,0.147266123,2075,13125
0,0.147265496,2075,13126
0,0.147261,2075,13127
0,0.147258388,2075,13128
0,0.147243671,2075,13129
0,0.147231316,2075,13130
0,0.147219188,2075,13131
0,0.147206961,2075,13132
0,0.147171538,2075,13133
0,0.147162551,2075,13134
0,0.147129747,2075,13135
0,0.1471239,2075,13136
0,0.147114087,2075,13137
0,0.147093085,2075,13138
0,0.147027307,2075,13139
0,0.147019783,2075,13140
0,0.146995983,2075,13141
0,0.146995255,2075,13142
0,0.146947138,2075,13143
0,0.146931695,2075,13144
0,0.14690337,2075,13145
0,0.146887881,2075,13146
0,0.146887455,2075,13147
0,0.146886427,2075,13148
0,0.146880889,2075,13149
0,0.146845631,2075,13150
0,0.146830197,2075,13151
0,0.146814138,2075,13152
0,0.146786407,2075,13153
0,0.146784003,2075,13154
0,0.146769325,2075,13155
0,0.146765969,2075,13156
0,0.146747412,2075,13157
0,0.146702491,2075,13158
0,0.146697284,2075,13159
0,0.146679359,2075,13160
0,0.146677382,2075,13161
0,0.146606228,2075,13162
0,0.146604251,2075,13163
0,0.146601124,2075,13164
0,0.146568423,2075,13165
0,0.146558216,2075,13166
0,0.146545309,2075,13167
0,0.146544058,2075,13168
0,0.146515119,2075,13169
0,0.146507517,2075,13170
0,0.146507517,2075,13171
1,0.146503665,2076,13172
0,0.14650274,2076,13173
0,0.146486186,2076,13174
0,0.146479934,2076,13175
0,0.146466307,2076,13176
0,0.146419058,2076,13177
0,0.146397163,2076,13178
0,0.146395239,2076,13179
0,0.146390765,2076,13180
0,0.146356854,2076,13181
0,0.146353731,2076,13182
0,0.14632992,2076,13183
0,0.146328671,2076,13184
0,0.146281883,2076,13185
0,0.146275439,2076,13186
0,0.146266698,2076,13187
0,0.146264101,2076,13188
0,0.146185949,2076,13189
0,0.146157593,2076,13190
0,0.14614439,2076,13191
0,0.146123727,2076,13192
0,0.146107307,2076,13193
0,0.146105236,2076,13194
0,0.14605746,2076,13195
0,0.146002964,2076,13196
0,0.14598708,2076,13197
0,0.145973067,2076,13198
0,0.145940482,2076,13199
0,0.14591745,2076,13200
0,0.145871494,2076,13201
0,0.145869326,2076,13202
0,0.145798697,2076,13203
0,0.145798697,2076,13204
0,0.145798697,2076,13205
0,0.145798697,2076,13206
0,0.145798697,2076,13207
0,0.145798697,2076,13208
0,0.145798697,2076,13209
0,0.145798697,2076,13210
0,0.145764078,2076,13211
0,0.145755885,2076,13212
0,0.145753196,2076,13213
0,0.145753096,2076,13214
0,0.145750083,2076,13215
0,0.145737234,2076,13216
0,0.145735989,2076,13217
0,0.145734122,2076,13218
0,0.14573091,2076,13219
0,0.145721274,2076,13220
0,0.145716419,2076,13221
0,0.145710594,2076,13222
0,0.14570676,2076,13223
0,0.145702926,2076,13224
0,0.145699715,2076,13225
0,0.14569018,2076,13226
0,0.14566967,2076,13227
0,0.145665314,2076,13228
0,0.145664592,2076,13229
0,0.145629477,2076,13230
0,0.145626989,2076,13231
0,0.145587428,2076,13232
0,0.145568994,2076,13233
0,0.145559367,2076,13234
0,0.145558123,2076,13235
0,0.145549219,2076,13236
0,0.145512261,2076,13237
0,0.14548195,2076,13238
0,0.145440234,2076,13239
0,0.145440185,2076,13240
0,0.145393061,2076,13241
1,0.145372064,2077,13242
0,0.14535087,2077,13243
0,0.145345802,2077,13244
0,0.14533897,2077,13245
0,0.145291625,2077,13246
0,0.145281492,2077,13247
0,0.145258745,2077,13248
0,0.145256882,2077,13249
0,0.145242828,2077,13250
0,0.145230116,2077,13251
0,0.145225573,2077,13252
0,0.145223711,2077,13253
0,0.145223711,2077,13254
0,0.145219118,2077,13255
0,0.145197669,2077,13256
0,0.145179897,2077,13257
0,0.145172774,2077,13258
0,0.145162647,2077,13259
0,0.145128973,2077,13260
0,0.14512133,2077,13261
0,0.145092724,2077,13262
0,0.145092724,2077,13263
0,0.145092724,2077,13264
0,0.145092724,2077,13265
0,0.145092724,2077,13266
0,0.145092724,2077,13267
0,0.145055144,2077,13268
0,0.145006215,2077,13269
0,0.144991561,2077,13270
0,0.144980825,2077,13271
0,0.144967215,2077,13272
0,0.144966794,2077,13273
0,0.144940691,2077,13274
0,0.144922325,2077,13275
0,0.144920368,2077,13276
0,0.144919847,2077,13277
0,0.144908397,2077,13278
0,0.14486776,2077,13279
0,0.144837857,2077,13280
0,0.144791565,2077,13281
0,0.144791367,2077,13282
0,0.144777028,2077,13283
0,0.144775072,2077,13284
0,0.144739516,2077,13285
0,0.144733128,2077,13286
0,0.144710922,2077,13287
0,0.144668623,2077,13288
0,0.144638656,2077,13289
0,0.14459108,2077,13290
0,0.144575843,2077,13291
0,0.144575225,2077,13292
0,0.144573988,2077,13293
0,0.144561028,2077,13294
0,0.144482692,2077,13295
0,0.144396485,2077,13296
0,0.14439525,2077,13297
0,0.144389591,2077,13298
0,0.144389591,2077,13299
0,0.144389591,2077,13300
0,0.144389591,2077,13301
0,0.144389591,2077,13302
0,0.144385786,2077,13303
0,0.144373557,2077,13304
0,0.144370567,2077,13305
0,0.144308987,2077,13306
0,0.144294491,2077,13307
1,0.144293972,2078,13308
0,0.144291404,2078,13309
0,0.144269304,2078,13310
0,0.144235703,2078,13311
0,0.144235184,2078,13312
0,0.144235085,2078,13313
0,0.144226865,2078,13314
0,0.144190187,2078,13315
0,0.144189373,2078,13316
0,0.144168001,2078,13317
0,0.144147101,2078,13318
0,0.144117569,2078,13319
0,0.144099709,2078,13320
0,0.144097243,2078,13321
0,0.144059975,2078,13322
0,0.144046634,2078,13323
0,0.144009994,2078,13324
0,0.143990617,2078,13325
0,0.143985366,2078,13326
0,0.143979721,2078,13327
0,0.143964439,2078,13328
0,0.143958179,2078,13329
0,0.143954383,2078,13330
0,0.143950588,2078,13331
0,0.14391828,2078,13332
0,0.143906946,2078,13333
0,0.143896129,2078,13334
0,0.143874892,2078,13335
0,0.143869153,2078,13336
0,0.143869153,2078,13337
0,0.143865975,2078,13338
0,0.143860235,2078,13339
0,0.14384957,2078,13340
0,0.143847624,2078,13341
0,0.14384117,2078,13342
1,0.143840653,2079,13343
0,0.14383819,2079,13344
0,0.143813538,2079,13345
0,0.143812159,2079,13346
0,0.143786328,2079,13347
0,0.143783866,2079,13348
0,0.14377382,2079,13349
0,0.143761215,2079,13350
0,0.143752205,2079,13351
0,0.143732733,2079,13352
0,0.143720746,2079,13353
0,0.143716956,2079,13354
0,0.143713264,2079,13355
0,0.143710704,2079,13356
0,0.143692468,2079,13357
1,0.143689294,2080,13358
0,0.143689294,2080,13359
0,0.143689294,2080,13360
0,0.143689294,2080,13361
0,0.14367731,2080,13362
0,0.143667886,2080,13363
0,0.143665327,2080,13364
0,0.143646948,2080,13365
0,0.143613516,2080,13366
0,0.143607883,2080,13367
0,0.143607268,2080,13368
0,0.143585256,2080,13369
0,0.143567352,2080,13370
0,0.143547287,2080,13371
0,0.14354114,2080,13372
0,0.143519652,2080,13373
0,0.143502665,2080,13374
0,0.143485483,2080,13375
0,0.143481895,2080,13376
0,0.143478626,2080,13377
0,0.143442204,2080,13378
0,0.14343955,2080,13379
0,0.143427682,2080,13380
0,0.143388004,2080,13381
0,0.143354156,2080,13382
0,0.143311843,2080,13383
0,0.143287314,2080,13384
0,0.143278525,2080,13385
0,0.143273321,2080,13386
0,0.14326657,2080,13387
0,0.143261464,2080,13388
0,0.143226733,2080,13389
0,0.143224941,2080,13390
0,0.143207419,2080,13391
0,0.143203345,2080,13392
0,0.143183519,2080,13393
0,0.143183421,2080,13394
0,0.143174539,2080,13395
0,0.143147062,2080,13396
0,0.143145124,2080,13397
0,0.143122458,2080,13398
0,0.143108576,2080,13399
1,0.143108061,2081,13400
0,0.143093665,2081,13401
0,0.143081625,2081,13402
0,0.143076573,2081,13403
0,0.143071424,2081,13404
0,0.143064681,2081,13405
0,0.143039575,2081,13406
0,0.143039575,2081,13407
0,0.142996212,2081,13408
0,0.142992437,2081,13409
0,0.142991825,2081,13410
0,0.142991825,2081,13411
0,0.142991825,2081,13412
0,0.142991825,2081,13413
0,0.142991825,2081,13414
0,0.142991825,2081,13415
0,0.142991825,2081,13416
0,0.14298805,2081,13417
0,0.142978566,2081,13418
0,0.142966631,2081,13419
0,0.142903149,2081,13420
0,0.142899426,2081,13421
0,0.142891269,2081,13422
0,0.14286996,2081,13423
0,0.142849266,2081,13424
0,0.142842336,2081,13425
0,0.142812072,2081,13426
0,0.142801569,2081,13427
0,0.142790258,2081,13428
0,0.142786488,2081,13429
0,0.142767028,2081,13430
0,0.142732495,2081,13431
0,0.142709174,2081,13432
0,0.142673625,2081,13433
0,0.142639111,2081,13434
0,0.142632189,2081,13435
0,0.142613358,2081,13436
0,0.14260338,2081,13437
0,0.142591472,2081,13438
0,0.142540082,2081,13439
0,0.142527567,2081,13440
0,0.142461755,2081,13441
0,0.142460534,2081,13442
0,0.14245616,2081,13443
0,0.142444262,2081,13444
0,0.142433586,2081,13445
0,0.142394968,2081,13446
1,0.142378482,2082,13447
0,0.142369129,2082,13448
0,0.142368519,2082,13449
0,0.142356627,2082,13450
0,0.142342196,2082,13451
0,0.14234139,2082,13452
0,0.142337826,2082,13453
0,0.142328377,2082,13454
0,0.142301963,2082,13455
0,0.142297179,2082,13456
0,0.142297179,2082,13457
0,0.142297179,2082,13458
0,0.142212473,2082,13459
0,0.142188907,2082,13460
0,0.142179564,2082,13461
0,0.142177637,2082,13462
0,0.142174588,2082,13463
0,0.142141394,2082,13464
0,0.142136419,2082,13465
0,0.14213637,2082,13466
0,0.142132566,2082,13467
0,0.14209521,2082,13468
0,0.142069539,2082,13469
0,0.142065176,2082,13470
0,0.142064371,2082,13471
0,0.142062543,2082,13472
0,0.142045407,2082,13473
0,0.142039923,2082,13474
0,0.142028761,2082,13475
0,0.142011507,2082,13476
0,0.142006048,2082,13477
0,0.141995692,2082,13478
0,0.141979051,2082,13479
0,0.141966479,2082,13480
0,0.141938392,2082,13481
0,0.141929672,2082,13482
0,0.141925312,2082,13483
0,0.141886589,2082,13484
0,0.141859635,2082,13485
0,0.141830445,2082,13486
0,0.141823556,2082,13487
0,0.141784857,2082,13488
0,0.141757408,2082,13489
0,0.141732907,2082,13490
0,0.141714977,2082,13491
1,0.1416764,2083,13492
0,0.141652713,2083,13493
0,0.141634549,2083,13494
0,0.14160535,2083,13495
0,0.14160535,2083,13496
0,0.14160535,2083,13497
0,0.14160535,2083,13498
0,0.141605155,2083,13499
0,0.14159159,2083,13500
0,0.141589475,2083,13501
0,0.141586631,2083,13502
0,0.141585926,2083,13503
0,0.141583301,2083,13504
0,0.141579145,2083,13505
0,0.141577224,2083,13506
1,0.141568523,2084,13507
0,0.14156145,2084,13508
0,0.14154264,2084,13509
0,0.141536054,2084,13510
0,0.141530805,2084,13511
0,0.141496303,2084,13512
0,0.141495088,2084,13513
0,0.141487508,2084,13514
0,0.141483621,2084,13515
0,0.141483257,2084,13516
0,0.141480682,2084,13517
0,0.141471426,2084,13518
0,0.141452116,2084,13519
0,0.141425328,2084,13520
0,0.141417241,2084,13521
0,0.141406241,2084,13522
0,0.141390458,2084,13523
0,0.141347003,2084,13524
0,0.141338216,2084,13525
0,0.141305888,2084,13526
0,0.141302758,2084,13527
0,0.141285286,2084,13528
0,0.141283466,2084,13529
0,0.141283466,2084,13530
0,0.141268423,2084,13531
0,0.141257311,2084,13532
0,0.141255201,2084,13533
0,0.141214399,2084,13534
0,0.141192693,2084,13535
0,0.141188958,2084,13536
0,0.141187043,2084,13537
0,0.141168371,2084,13538
0,0.141077756,2084,13539
0,0.141075042,2084,13540
0,0.141068983,2084,13541
0,0.141041747,2084,13542
0,0.141011196,2084,13543
0,0.140964108,2084,13544
0,0.140963503,2084,13545
0,0.140962897,2084,13546
0,0.140956043,2084,13547
0,0.140939915,2084,13548
0,0.140916331,2084,13549
0,0.140916331,2084,13550
0,0.140916331,2084,13551
0,0.140916331,2084,13552
0,0.140916331,2084,13553
0,0.140904444,2084,13554
0,0.140870481,2084,13555
0,0.140866656,2084,13556
0,0.140866656,2084,13557
0,0.140859201,2084,13558
1,0.140857991,2085,13559
0,0.14082878,2085,13560
0,0.140807123,2085,13561
0,0.140801486,2085,13562
0,0.140798873,2085,13563
0,0.140779227,2085,13564
0,0.140760601,2085,13565
0,0.140732108,2085,13566
0,0.140728383,2085,13567
0,0.140688628,2085,13568
0,0.140685001,2085,13569
0,0.140662976,2085,13570
0,0.140647263,2085,13571
0,0.140619297,2085,13572
0,0.140600688,2085,13573
0,0.14059455,2085,13574
0,0.140563379,2085,13575
0,0.140548086,2085,13576
0,0.140548086,2085,13577
0,0.140543761,2085,13578
0,0.140500234,2085,13579
0,0.140499727,2085,13580
0,0.140429532,2085,13581
0,0.140427359,2085,13582
0,0.140426055,2085,13583
0,0.14042072,2085,13584
0,0.140414395,2085,13585
0,0.140407468,2085,13586
0,0.140344984,2085,13587
0,0.14029748,2085,13588
0,0.140296877,2085,13589
0,0.140293162,2085,13590
0,0.140265062,2085,13591
0,0.140259732,2085,13592
0,0.140255415,2085,13593
0,0.140241862,2085,13594
0,0.140230118,2085,13595
0,0.140230118,2085,13596
0,0.140230118,2085,13597
0,0.140222692,2085,13598
1,0.140207839,2086,13599
0,0.14020714,2086,13600
0,0.140182357,2086,13601
0,0.140128488,2086,13602
0,0.14012256,2086,13603
0,0.140079648,2086,13604
0,0.140060689,2086,13605
0,0.140050957,2086,13606
0,0.140039829,2086,13607
0,0.140008954,2086,13608
0,0.139973173,2086,13609
0,0.139971873,2086,13610
0,0.139956393,2086,13611
0,0.139949123,2086,13612
0,0.139925581,2086,13613
0,0.139913956,2086,13614
0,0.139907699,2086,13615
0,0.139901538,2086,13616
0,0.139900455,2086,13617
0,0.139899131,2086,13618
0,0.139878605,2086,13619
0,0.139844247,2086,13620
0,0.139831329,2086,13621
0,0.139810305,2086,13622
0,0.139802248,2086,13623
0,0.139797389,2086,13624
0,0.139789789,2086,13625
0,0.139780771,2086,13626
0,0.139778126,2086,13627
0,0.139738836,2086,13628
0,0.139734532,2086,13629
0,0.139733282,2086,13630
0,0.139720324,2086,13631
0,0.139691407,2086,13632
0,0.139687105,2086,13633
0,0.139684004,2086,13634
0,0.139682106,2086,13635
0,0.139673453,2086,13636
0,0.139645193,2086,13637
0,0.139626091,2086,13638
0,0.139616889,2086,13639
0,0.139612589,2086,13640
0,0.13960089,2086,13641
0,0.139593491,2086,13642
0,0.139593491,2086,13643
0,0.139591305,2086,13644
0,0.139578094,2086,13645
0,0.139568102,2086,13646
0,0.139549009,2086,13647
0,0.139546704,2086,13648
0,0.139546704,2086,13649
0,0.139546704,2086,13650
0,0.139546704,2086,13651
0,0.139514023,2086,13652
0,0.139503531,2086,13653
0,0.139461161,2086,13654
0,0.139448681,2086,13655
0,0.139441385,2086,13656
0,0.139398335,2086,13657
0,0.139387946,2086,13658
0,0.13937396,2086,13659
0,0.139361486,2086,13660
0,0.139361486,2086,13661
0,0.139324045,2086,13662
0,0.13930673,2086,13663
0,0.139299992,2086,13664
0,0.139279131,2086,13665
0,0.13927424,2086,13666
0,0.139268055,2086,13667
0,0.139260671,2086,13668
0,0.139258273,2086,13669
0,0.139244106,2086,13670
0,0.139238017,2086,13671
0,0.139233631,2086,13672
0,0.13921218,2086,13673
0,0.13921019,2086,13674
0,0.139207698,2086,13675
0,0.139202809,2086,13676
0,0.139183949,2086,13677
0,0.139181961,2086,13678
0,0.13917966,2086,13679
0,0.139138475,2086,13680
0,0.139110856,2086,13681
0,0.139102593,2086,13682
0,0.139094809,2086,13683
0,0.139089924,2086,13684
0,0.139078764,2086,13685
0,0.139075867,2086,13686
0,0.139067102,2086,13687
0,0.139061715,2086,13688
0,0.139052544,2086,13689
0,0.139052544,2086,13690
0,0.139038801,2086,13691
0,0.139021851,2086,13692
0,0.139014383,2086,13693
0,0.138995449,2086,13694
0,0.138985301,2086,13695
0,0.138970941,2086,13696
0,0.138970941,2086,13697
0,0.138964767,2086,13698
0,0.138945145,2086,13699
0,0.138931507,2086,13700
0,0.138904114,2086,13701
0,0.138901626,2086,13702
0,0.13889366,2086,13703
0,0.138879237,2086,13704
0,0.138874597,2086,13705
0,0.138869167,2086,13706
0,0.138866082,2086,13707
0,0.138866082,2086,13708
0,0.138866082,2086,13709
0,0.138866082,2086,13710
0,0.138866082,2086,13711
0,0.138855727,2086,13712
0,0.138841498,2086,13713
0,0.138835328,2086,13714
0,0.138823684,2086,13715
0,0.138819499,2086,13716
0,0.138804174,2086,13717
0,0.138804174,2086,13718
0,0.138800492,2086,13719
0,0.138773527,2086,13720
0,0.138770444,2086,13721
0,0.138739206,2086,13722
0,0.138734928,2086,13723
0,0.138733542,2086,13724
0,0.138712251,2086,13725
0,0.138712251,2086,13726
0,0.13868898,2086,13727
0,0.138682768,2086,13728
0,0.138640656,2086,13729
0,0.138635688,2086,13730
0,0.138632607,2086,13731
0,0.138612427,2086,13732
0,0.13861183,2086,13733
0,0.138573269,2086,13734
0,0.138569593,2086,13735
0,0.138556176,2086,13736
0,0.138538798,2086,13737
0,0.13851505,2086,13738
0,0.138510277,2086,13739
0,0.138497462,2086,13740
0,0.138497271,2086,13741
0,0.138418232,2086,13742
0,0.138389827,2086,13743
0,0.138387943,2086,13744
0,0.13835847,2086,13745
0,0.13833892,2086,13746
0,0.138323043,2086,13747
0,0.138260337,2086,13748
0,0.138237034,2086,13749
1,0.138233365,2087,13750
1,0.138218094,2088,13751
0,0.138216212,2088,13752
0,0.138188247,2088,13753
0,0.138183888,2088,13754
0,0.138183293,2088,13755
0,0.138183293,2088,13756
0,0.138148499,2088,13757
0,0.138102118,2088,13758
0,0.13808874,2088,13759
0,0.138065556,2088,13760
0,0.138063676,2088,13761
0,0.138062391,2088,13762
0,0.13804259,2088,13763
0,0.138036236,2088,13764
0,0.13801682,2088,13765
0,0.138015535,2088,13766
0,0.138007017,2088,13767
0,0.137987508,2088,13768
0,0.137987508,2088,13769
0,0.137964696,2088,13770
0,0.137942077,2088,13771
0,0.137939199,2088,13772
0,0.137933848,2088,13773
0,0.137933658,2088,13774
0,0.137933254,2088,13775
0,0.13790643,2088,13776
0,0.137890405,2088,13777
0,0.137879611,2088,13778
0,0.137879017,2088,13779
0,0.137876545,2088,13780
0,0.137867463,2088,13781
0,0.137839249,2088,13782
0,0.13783074,2088,13783
0,0.137775943,2088,13784
0,0.137755963,2088,13785
0,0.137744394,2088,13786
0,0.137740142,2088,13787
0,0.137699909,2088,13788
0,0.137698128,2088,13789
1,0.137692001,2089,13790
0,0.137667686,2089,13791
0,0.137650592,2089,13792
0,0.137648076,2089,13793
0,0.137629346,2089,13794
0,0.137621346,2089,13795
0,0.137598324,2089,13796
0,0.137588641,2089,13797
0,0.137564247,2089,13798
0,0.137538077,2089,13799
0,0.137536891,2089,13800
0,0.137522277,2089,13801
0,0.137517936,2089,13802
0,0.137513192,2089,13803
0,0.137513192,2089,13804
0,0.137513192,2089,13805
0,0.137513192,2089,13806
0,0.137513192,2089,13807
0,0.137513192,2089,13808
0,0.137508258,2089,13809
0,0.137482998,2089,13810
0,0.1374825,2089,13811
0,0.137471686,2089,13812
0,0.137462058,2089,13813
0,0.137436592,2089,13814
0,0.137423126,2089,13815
0,0.137419048,2089,13816
0,0.137412908,2089,13817
0,0.137402952,2089,13818
0,0.137375812,2089,13819
0,0.137325906,2089,13820
0,0.137307071,2089,13821
0,0.13730174,2089,13822
0,0.137276157,2089,13823
0,0.13727502,2089,13824
0,0.137273741,2089,13825
0,0.137261615,2089,13826
0,0.137244066,2089,13827
0,0.137240419,2089,13828
0,0.137240419,2089,13829
0,0.13720509,2089,13830
0,0.137197846,2089,13831
0,0.13718937,2089,13832
0,0.137188186,2089,13833
0,0.137149958,2089,13834
0,0.137110556,2089,13835
0,0.137066834,2089,13836
0,0.137045072,2089,13837
0,0.137025583,2089,13838
1,0.136979023,2090,13839
0,0.136955405,2090,13840
0,0.136909952,2090,13841
0,0.136871104,2090,13842
0,0.136840911,2090,13843
0,0.136840911,2090,13844
0,0.136840911,2090,13845
0,0.136836588,2090,13846
0,0.136833045,2090,13847
0,0.136829218,2090,13848
0,0.136818943,2090,13849
0,0.136809944,2090,13850
0,0.136801206,2090,13851
0,0.136766208,2090,13852
1,0.136747036,2091,13853
0,0.136724042,2091,13854
0,0.136714411,2091,13855
0,0.136703506,2091,13856
0,0.136699872,2091,13857
0,0.136683374,2091,13858
0,0.13667325,2091,13859
0,0.136669026,2091,13860
0,0.136608532,2091,13861
0,0.136604805,2091,13862
0,0.136597634,2091,13863
0,0.136578694,2091,13864
0,0.136572798,2091,13865
0,0.136560817,2091,13866
0,0.136535398,2091,13867
0,0.136515475,2091,13868
0,0.136485843,2091,13869
0,0.136485843,2091,13870
0,0.136485253,2091,13871
0,0.136475401,2091,13872
0,0.136464653,2091,13873
0,0.136433852,2091,13874
0,0.136366285,2091,13875
0,0.136365696,2091,13876
0,0.136357853,2091,13877
0,0.136347561,2091,13878
0,0.136340307,2091,13879
0,0.136337081,2091,13880
0,0.136295426,2091,13881
0,0.136290623,2091,13882
0,0.13628954,2091,13883
0,0.13626308,2091,13884
0,0.136256419,2091,13885
0,0.136235165,2091,13886
0,0.136217044,2091,13887
0,0.13621175,2091,13888
0,0.136197937,2091,13889
0,0.136180997,2091,13890
0,0.136175609,2091,13891
0,0.136171398,2091,13892
0,0.136171398,2091,13893
0,0.136171398,2091,13894
0,0.136171398,2091,13895
0,0.136171398,2091,13896
0,0.136171398,2091,13897
0,0.13616474,2091,13898
0,0.136140676,2091,13899
0,0.136133408,2091,13900
0,0.136129198,2091,13901
0,0.136118333,2091,13902
0,0.136099049,2091,13903
0,0.136091712,2091,13904
0,0.13608527,2091,13905
0,0.136073702,2091,13906
0,0.136049534,2091,13907
0,0.136023113,2091,13908
0,0.135985745,2091,13909
0,0.135966783,2091,13910
1,0.135945356,2092,13911
0,0.135937627,2092,13912
0,0.135935184,2092,13913
0,0.135905071,2092,13914
0,0.135867731,2092,13915
0,0.135850919,2092,13916
0,0.135826784,2092,13917
0,0.13580216,2092,13918
0,0.135781741,2092,13919
0,0.135778714,2092,13920
0,0.135769045,2092,13921
0,0.135765431,2092,13922
0,0.135761817,2092,13923
0,0.135743843,2092,13924
0,0.135741403,2092,13925
0,0.135717965,2092,13926
0,0.135695117,2092,13927
0,0.13566798,2092,13928
0,0.1356673,2092,13929
0,0.135661929,2092,13930
0,0.135643967,2092,13931
0,0.135638503,2092,13932
0,0.135583269,2092,13933
0,0.135579026,2092,13934
0,0.135564049,2092,13935
0,0.135561705,2092,13936
0,0.135535856,2092,13937
0,0.135534005,2092,13938
0,0.135532646,2092,13939
0,0.13553035,2092,13940
0,0.135504646,2092,13941
0,0.135504646,2092,13942
0,0.135504646,2092,13943
0,0.135504646,2092,13944
0,0.135504646,2092,13945
0,0.135504646,2092,13946
1,0.135504646,2093,13947
0,0.135499188,2093,13948
0,0.135491386,2093,13949
0,0.135487053,2093,13950
0,0.135481829,2093,13951
0,0.135453065,2093,13952
0,0.135452386,2093,13953
0,0.135417586,2093,13954
0,0.135401313,2093,13955
0,0.135371978,2093,13956
0,0.135349671,2093,13957
0,0.135333006,2093,13958
0,0.13531976,2093,13959
0,0.135318005,2093,13960
0,0.135317818,2093,13961
0,0.135316063,2093,13962
0,0.135308949,2093,13963
0,0.135295799,2093,13964
0,0.135288008,2093,13965
0,0.135284404,2093,13966
0,0.135249454,2093,13967
0,0.13521547,2093,13968
0,0.135198048,2093,13969
0,0.135178874,2093,13970
0,0.135156009,2093,13971
0,0.135127982,2093,13972
0,0.135102202,2093,13973
0,0.135099188,2093,13974
0,0.135093696,2093,13975
0,0.135088298,2093,13976
0,0.135084512,2093,13977
0,0.13503393,2093,13978
0,0.13503393,2093,13979
0,0.135018957,2093,13980
0,0.135018864,2093,13981
0,0.134992612,2093,13982
0,0.134990183,2093,13983
0,0.134988431,2093,13984
0,0.134984835,2093,13985
0,0.134944113,2093,13986
0,0.134921281,2093,13987
1,0.134904568,2094,13988
0,0.134903355,2094,13989
0,0.134899807,2094,13990
0,0.134886013,2094,13991
0,0.134878335,2094,13992
0,0.134877658,2094,13993
0,0.13486396,2094,13994
0,0.13484065,2094,13995
0,0.13484065,2094,13996
0,0.13484065,2094,13997
0,0.134808899,2094,13998
0,0.134768898,2094,13999
0,0.13473842,2094,14000
0,0.134727065,2094,14001
0,0.134715524,2094,14002
0,0.134712703,2094,14003
0,0.13470494,2094,14004
0,0.134684567,2094,14005
0,0.134658277,2094,14006
0,0.13465576,2094,14007
0,0.134639843,2094,14008
0,0.134636744,2094,14009
0,0.134616682,2094,14010
0,0.134579525,2094,14011
0,0.13457468,2094,14012
0,0.134572933,2094,14013
0,0.134571093,2094,14014
0,0.134538324,2094,14015
0,0.134532316,2094,14016
0,0.134518065,2094,14017
0,0.134517483,2094,14018
0,0.134513897,2094,14019
0,0.13450789,2094,14020
0,0.13449704,2094,14021
0,0.134493641,2094,14022
0,0.134464287,2094,14023
0,0.134443455,2094,14024
0,0.134417787,2094,14025
0,0.134417112,2094,14026
0,0.134407036,2094,14027
0,0.13439624,2094,14028
0,0.134377791,2094,14029
0,0.134372463,2094,14030
0,0.134362879,2094,14031
0,0.1343626,2094,14032
0,0.134343224,2094,14033
0,0.134342642,2094,14034
0,0.134338479,2094,14035
0,0.134336735,2094,14036
0,0.134322408,2094,14037
0,0.134315153,2094,14038
0,0.134310897,2094,14039
0,0.134297922,2094,14040
0,0.134292597,2094,14041
0,0.134237059,2094,14042
0,0.134229993,2094,14043
0,0.134213352,2094,14044
0,0.134210935,2094,14045
0,0.134210168,2094,14046
0,0.134204358,2094,14047
0,0.134202035,2094,14048
0,0.134197782,2094,14049
0,0.134192461,2094,14050
0,0.134179402,2094,14051
0,0.134179402,2094,14052
0,0.134179402,2094,14053
0,0.134179402,2094,14054
0,0.134179402,2094,14055
0,0.134179402,2094,14056
0,0.134179402,2094,14057
0,0.134179402,2094,14058
0,0.134177683,2094,14059
0,0.134158515,2094,14060
0,0.134136469,2094,14061
0,0.134121,2094,14062
0,0.134121,2094,14063
0,0.134112104,2094,14064
