,X,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
15849,34192,40,management,married,tertiary,no,7780,no,no,telephone,4,may,364,1,355,1,other,no
15850,34194,40,technician,single,tertiary,no,1646,yes,no,cellular,4,may,392,2,91,3,success,yes
15851,34197,28,unemployed,single,primary,no,236,no,no,cellular,4,may,193,1,87,3,failure,yes
15852,34198,33,management,single,tertiary,no,5437,no,no,cellular,4,may,267,1,91,1,failure,yes
15853,34206,45,blue-collar,married,secondary,no,640,yes,no,cellular,4,may,447,1,-1,0,unknown,yes
15854,34213,60,admin.,divorced,secondary,no,4519,no,no,cellular,4,may,136,1,91,1,failure,no
15855,34222,26,services,single,secondary,no,256,yes,no,cellular,4,may,101,2,-1,0,unknown,no
15856,34223,49,admin.,married,secondary,no,3620,no,no,cellular,4,may,346,2,-1,0,unknown,no
15857,34233,22,admin.,single,tertiary,no,897,yes,no,cellular,4,may,98,4,89,4,success,no
15858,34241,45,services,married,tertiary,no,4958,no,no,cellular,4,may,212,4,-1,0,unknown,no
15859,34246,57,admin.,single,secondary,no,738,no,no,cellular,4,may,490,3,168,1,failure,no
15860,34251,28,student,single,secondary,no,891,no,no,telephone,4,may,34,6,-1,0,unknown,no
15861,34254,39,admin.,married,secondary,no,563,yes,no,cellular,4,may,190,3,-1,0,unknown,no
15862,34257,34,management,single,tertiary,no,2187,yes,no,cellular,4,may,26,5,-1,0,unknown,no
15863,34258,28,blue-collar,married,primary,no,-65,yes,no,cellular,4,may,90,4,-1,0,unknown,no
15864,34260,42,management,single,tertiary,no,10907,no,no,cellular,4,may,74,3,-1,0,unknown,no
15865,34262,26,admin.,single,secondary,no,160,no,yes,cellular,4,may,172,2,-1,0,unknown,no
15866,34266,26,management,single,tertiary,no,4683,yes,no,cellular,4,may,334,2,180,1,failure,no
15867,34281,41,blue-collar,married,secondary,no,1354,yes,no,cellular,4,may,106,2,-1,0,unknown,no
15868,34286,59,management,married,tertiary,no,3421,no,no,cellular,4,may,121,5,-1,0,unknown,no
15869,34296,28,management,single,tertiary,no,678,no,yes,cellular,4,may,115,3,-1,0,unknown,no
15870,34304,35,management,married,tertiary,no,93,no,no,cellular,4,may,198,2,88,1,other,no
15871,34308,30,self-employed,married,tertiary,no,2666,no,no,cellular,4,may,781,3,89,1,success,yes
15872,34310,32,management,married,tertiary,no,141,yes,no,cellular,4,may,78,3,89,9,success,no
15873,34311,28,blue-collar,single,primary,no,551,no,no,cellular,4,may,264,3,-1,0,unknown,no
15874,34312,45,technician,married,secondary,no,280,yes,no,cellular,4,may,562,3,168,2,other,no
15875,34338,63,management,married,unknown,no,2352,no,no,telephone,4,may,475,7,-1,0,unknown,yes
15876,34346,40,admin.,married,secondary,no,1313,yes,no,cellular,4,may,171,4,-1,0,unknown,no
15877,34348,36,management,single,tertiary,no,3850,yes,no,cellular,4,may,8,4,-1,0,unknown,no
15878,34357,34,management,married,tertiary,no,201,no,no,telephone,4,may,21,5,-1,0,unknown,no
15879,34363,25,unemployed,married,secondary,no,715,no,no,cellular,4,may,254,4,-1,0,unknown,no
15880,34371,33,management,married,tertiary,no,0,yes,no,telephone,4,may,33,7,-1,0,unknown,no
15881,34373,43,technician,married,tertiary,no,2643,no,no,telephone,4,may,331,5,-1,0,unknown,yes
15882,34375,36,services,single,secondary,no,1227,yes,yes,cellular,4,may,775,5,341,3,failure,yes
15883,34380,27,management,single,tertiary,no,88,no,no,cellular,4,may,143,1,-1,0,unknown,no
15884,34384,30,technician,married,secondary,no,2107,no,no,cellular,4,may,23,5,-1,0,unknown,no
15885,34385,33,management,married,tertiary,no,17946,yes,no,cellular,4,may,15,4,87,6,failure,no
15886,34386,23,student,single,secondary,no,0,no,no,telephone,4,may,526,1,-1,0,unknown,no
15887,34392,59,retired,divorced,secondary,no,514,no,no,cellular,4,may,673,6,90,1,success,yes
15888,34394,32,management,single,tertiary,no,2613,no,no,cellular,4,may,520,2,-1,0,unknown,no
15889,34397,46,management,married,unknown,no,3082,no,no,telephone,4,may,157,3,-1,0,unknown,no
15890,34399,35,management,single,tertiary,no,62,yes,no,cellular,5,may,214,4,15,3,success,no
15891,34400,28,blue-collar,single,secondary,no,4229,yes,yes,cellular,5,may,205,2,-1,0,unknown,no
15892,34404,46,admin.,single,secondary,no,148,yes,no,cellular,5,may,85,4,-1,0,unknown,no
15893,34405,34,unemployed,married,secondary,no,156,yes,no,cellular,5,may,136,5,-1,0,unknown,no
15894,34410,28,unemployed,married,secondary,no,431,yes,no,cellular,5,may,29,6,358,3,other,no
15895,34415,40,management,married,primary,no,535,yes,no,telephone,5,may,11,6,-1,0,unknown,no
15896,34430,31,blue-collar,married,secondary,no,113,yes,no,cellular,5,may,337,3,-1,0,unknown,no
15897,34431,34,entrepreneur,married,secondary,no,2,yes,yes,cellular,5,may,184,1,167,6,failure,no
15898,34439,26,unemployed,married,tertiary,no,0,yes,no,cellular,5,may,319,1,-1,0,unknown,no
15899,34444,26,management,single,tertiary,no,4116,yes,no,cellular,5,may,301,1,-1,0,unknown,no
15900,34450,30,management,single,tertiary,no,0,yes,no,cellular,5,may,495,1,-1,0,unknown,no
15901,34455,36,blue-collar,single,secondary,no,206,yes,no,cellular,5,may,17,6,-1,0,unknown,no
15902,34456,45,admin.,married,secondary,no,46,yes,no,cellular,5,may,234,1,-1,0,unknown,no
15903,34458,29,housemaid,single,secondary,no,4537,yes,no,telephone,5,may,29,1,-1,0,unknown,no
15904,34470,33,management,married,tertiary,no,0,yes,no,cellular,5,may,301,1,365,1,failure,no
15905,34471,53,technician,married,tertiary,no,431,yes,no,cellular,5,may,55,1,328,1,failure,no
15906,34475,42,management,married,tertiary,no,1272,yes,no,cellular,5,may,117,1,169,1,failure,no
15907,34477,42,admin.,single,secondary,no,151,yes,no,telephone,5,may,227,3,-1,0,unknown,no
15908,34484,30,blue-collar,married,secondary,no,61,yes,no,cellular,5,may,525,1,-1,0,unknown,yes
15909,34487,37,blue-collar,married,secondary,no,288,yes,no,cellular,5,may,159,6,-1,0,unknown,no
15910,34488,29,admin.,single,secondary,no,0,yes,no,cellular,5,may,187,1,365,1,other,no
15911,34492,32,technician,married,tertiary,no,52,yes,yes,cellular,5,may,188,1,-1,0,unknown,no
15912,34505,57,retired,divorced,tertiary,no,0,yes,no,cellular,5,may,180,1,-1,0,unknown,no
15913,34512,27,management,single,secondary,no,0,yes,no,cellular,5,may,239,1,-1,0,unknown,no
15914,34514,30,blue-collar,single,secondary,no,1073,yes,no,cellular,5,may,1130,4,-1,0,unknown,no
15915,34521,35,management,married,secondary,no,2311,yes,no,cellular,5,may,659,1,167,1,failure,no
15916,34526,41,entrepreneur,married,tertiary,no,121,yes,no,cellular,5,may,456,1,287,1,failure,no
15917,34529,38,technician,married,secondary,no,54,yes,yes,cellular,5,may,236,1,287,2,failure,no
15918,34532,33,self-employed,married,tertiary,no,210,yes,no,cellular,5,may,84,1,167,1,failure,no
15919,34534,30,blue-collar,married,secondary,no,203,yes,no,cellular,5,may,18,6,-1,0,unknown,no
15920,34535,31,services,single,secondary,no,187,yes,no,cellular,5,may,241,1,347,1,failure,no
15921,34537,33,blue-collar,divorced,primary,no,1022,yes,no,cellular,5,may,154,1,-1,0,unknown,no
15922,34541,27,entrepreneur,single,secondary,no,77,yes,yes,cellular,5,may,123,1,-1,0,unknown,no
15923,34546,27,technician,single,secondary,no,740,yes,no,cellular,5,may,294,1,-1,0,unknown,no
15924,34553,33,admin.,single,tertiary,no,1371,yes,no,cellular,5,may,362,1,-1,0,unknown,no
15925,34566,31,blue-collar,single,secondary,no,196,yes,no,cellular,5,may,568,1,341,7,failure,yes
15926,34567,30,blue-collar,single,primary,no,253,yes,no,cellular,5,may,259,1,-1,0,unknown,yes
15927,34576,33,self-employed,single,tertiary,no,94,yes,no,cellular,5,may,955,2,-1,0,unknown,yes
15928,34578,34,blue-collar,married,secondary,no,393,yes,no,cellular,5,may,11,9,-1,0,unknown,no
15929,34591,43,management,divorced,tertiary,no,1133,yes,no,cellular,5,may,131,1,-1,0,unknown,no
15930,34597,42,admin.,single,secondary,no,0,yes,no,cellular,5,may,127,1,-1,0,unknown,no
15931,34600,35,admin.,married,secondary,no,1,yes,yes,cellular,5,may,58,1,-1,0,unknown,no
15932,34601,32,technician,divorced,tertiary,no,75,no,no,cellular,5,may,104,3,256,9,failure,no
15933,34618,44,blue-collar,single,primary,no,38,yes,no,cellular,5,may,157,4,-1,0,unknown,no
15934,34619,56,technician,married,secondary,no,170,yes,no,cellular,5,may,200,2,294,4,other,no
15935,34620,43,blue-collar,married,secondary,no,-755,yes,yes,cellular,5,may,162,1,337,1,failure,no
15936,34628,35,management,married,tertiary,no,76,no,no,cellular,5,may,283,1,362,9,failure,no
15937,34631,53,services,married,primary,no,171,yes,yes,cellular,5,may,343,4,167,6,other,no
15938,34632,33,technician,divorced,secondary,no,1480,yes,no,cellular,5,may,223,1,-1,0,unknown,no
15939,34638,48,services,single,secondary,no,0,yes,yes,cellular,5,may,334,1,-1,0,unknown,no
15940,34640,47,admin.,married,secondary,no,769,yes,no,cellular,5,may,183,1,265,2,failure,no
15941,34644,39,blue-collar,single,secondary,no,290,yes,no,cellular,5,may,128,1,336,1,other,no
15942,34646,48,admin.,married,secondary,no,-582,yes,no,cellular,5,may,325,2,-1,0,unknown,no
15943,34647,43,technician,divorced,secondary,no,0,yes,no,cellular,5,may,150,2,342,2,failure,no
15944,34651,46,management,married,tertiary,no,1217,yes,no,cellular,5,may,83,9,168,2,other,no
15945,34656,46,blue-collar,married,unknown,no,9328,yes,no,cellular,5,may,725,3,-1,0,unknown,yes
15946,34663,44,management,divorced,tertiary,no,0,yes,yes,cellular,5,may,297,2,167,1,failure,no
15947,34664,34,blue-collar,married,primary,no,6352,yes,no,cellular,5,may,338,4,288,2,other,no
15948,34665,30,services,married,tertiary,no,6,yes,no,cellular,5,may,279,2,342,2,failure,no
15949,34672,25,student,single,secondary,no,703,no,no,cellular,5,may,1100,3,-1,0,unknown,no
15950,34676,19,student,single,secondary,no,291,no,no,telephone,5,may,291,5,-1,0,unknown,no
15951,34678,39,blue-collar,single,secondary,no,519,yes,yes,cellular,5,may,180,3,166,15,failure,no
15952,34679,52,technician,married,secondary,no,221,yes,no,cellular,5,may,178,2,363,3,failure,no
15953,34684,61,retired,divorced,secondary,no,0,no,no,cellular,5,may,272,3,-1,0,unknown,no
15954,34689,42,services,single,secondary,no,241,yes,no,cellular,5,may,704,2,-1,0,unknown,no
15955,34697,31,technician,single,secondary,no,4888,yes,no,telephone,5,may,475,4,166,2,failure,no
15956,34699,30,management,single,tertiary,no,61,yes,no,telephone,5,may,36,7,165,5,other,no
15957,34700,29,management,single,tertiary,no,2799,yes,no,cellular,5,may,371,2,-1,0,unknown,no
15958,34702,34,technician,single,secondary,no,513,yes,no,cellular,5,may,165,3,169,5,other,no
15959,34705,27,admin.,single,tertiary,no,1993,yes,no,cellular,5,may,102,5,-1,0,unknown,no
15960,34706,35,admin.,married,primary,no,-229,yes,no,cellular,5,may,176,1,-1,0,unknown,no
15961,34710,54,blue-collar,married,primary,no,1357,yes,yes,cellular,5,may,305,5,349,7,other,no
15962,34712,36,technician,divorced,primary,no,-127,yes,no,cellular,5,may,320,1,-1,0,unknown,no
15963,34714,56,management,married,tertiary,no,0,yes,no,telephone,5,may,259,2,-1,0,unknown,no
15964,34721,37,management,divorced,tertiary,no,0,yes,no,cellular,5,may,74,8,351,11,failure,no
15965,34728,35,blue-collar,married,secondary,no,225,yes,no,cellular,6,may,160,7,343,2,failure,no
15966,34745,54,management,married,primary,yes,0,yes,yes,cellular,6,may,95,1,-1,0,unknown,no
15967,34749,40,admin.,divorced,secondary,no,83,yes,no,cellular,6,may,327,1,280,6,failure,no
15968,34750,34,blue-collar,married,secondary,no,649,yes,no,cellular,6,may,224,1,363,1,other,no
15969,34755,34,technician,single,secondary,no,22,yes,no,cellular,6,may,197,1,-1,0,unknown,no
15970,34757,40,services,married,secondary,no,1438,yes,no,cellular,6,may,207,1,351,2,failure,no
15971,34765,39,admin.,married,secondary,no,1101,yes,no,cellular,6,may,128,3,-1,0,unknown,no
15972,34768,30,self-employed,married,tertiary,yes,-1083,yes,no,cellular,6,may,401,1,336,2,failure,no
15973,34782,27,management,single,tertiary,no,2559,yes,no,cellular,6,may,227,1,-1,0,unknown,no
15974,34789,31,services,single,secondary,no,864,yes,no,cellular,6,may,100,1,-1,0,unknown,no
15975,34795,37,technician,divorced,secondary,no,141,yes,no,cellular,6,may,848,1,364,3,failure,yes
15976,34799,34,blue-collar,married,unknown,no,41,yes,no,cellular,6,may,34,9,-1,0,unknown,no
15977,34800,51,management,married,tertiary,no,437,yes,no,cellular,6,may,109,1,-1,0,unknown,no
15978,34802,46,entrepreneur,married,tertiary,no,25204,yes,yes,cellular,6,may,72,1,-1,0,unknown,no
15979,34804,40,management,married,tertiary,no,-606,yes,no,cellular,6,may,90,1,345,1,failure,no
15980,34810,40,management,divorced,tertiary,no,69,yes,no,cellular,6,may,503,2,280,2,failure,no
15981,34815,32,blue-collar,single,secondary,no,53,yes,no,cellular,6,may,153,1,169,2,failure,no
15982,34820,28,technician,single,tertiary,no,875,yes,no,cellular,6,may,55,1,-1,0,unknown,no
15983,34825,45,unemployed,married,secondary,no,56,yes,no,cellular,6,may,195,1,-1,0,unknown,no
15984,34827,53,blue-collar,married,secondary,no,380,yes,yes,cellular,6,may,42,1,302,1,failure,no
15985,34829,49,blue-collar,divorced,primary,no,0,yes,no,cellular,6,may,305,1,281,2,failure,no
15986,34831,26,blue-collar,single,secondary,no,0,yes,no,cellular,6,may,340,1,-1,0,unknown,no
15987,34834,44,management,married,tertiary,no,1850,yes,no,cellular,6,may,274,1,-1,0,unknown,no
15988,34837,25,blue-collar,single,secondary,yes,15,yes,no,telephone,6,may,44,1,-1,0,unknown,no
15989,34847,52,admin.,married,secondary,no,786,yes,no,cellular,6,may,164,5,-1,0,unknown,no
15990,34850,31,student,single,unknown,no,2882,yes,no,cellular,6,may,158,2,-1,0,unknown,no
15991,34856,40,blue-collar,married,secondary,no,1012,yes,no,cellular,6,may,410,1,-1,0,unknown,no
15992,34861,34,admin.,married,secondary,no,4902,yes,no,cellular,6,may,59,1,167,1,failure,no
15993,34862,32,management,married,tertiary,no,2218,yes,no,cellular,6,may,37,2,-1,0,unknown,no
15994,34868,43,unemployed,married,primary,no,9262,yes,no,cellular,6,may,45,1,-1,0,unknown,no
15995,34871,32,technician,divorced,secondary,no,0,yes,no,cellular,6,may,94,1,-1,0,unknown,no
15996,34875,38,management,single,tertiary,no,171,yes,yes,cellular,6,may,60,1,272,3,failure,no
15997,34880,35,admin.,married,secondary,no,-244,yes,yes,cellular,6,may,118,1,-1,0,unknown,no
15998,34881,55,blue-collar,married,primary,no,1086,yes,no,cellular,6,may,146,1,272,2,failure,no
15999,34887,37,self-employed,married,primary,no,90,yes,no,telephone,6,may,39,1,363,2,failure,no
16000,34891,31,services,divorced,secondary,no,1016,yes,no,cellular,6,may,20,1,342,1,failure,no
16001,34897,42,admin.,divorced,secondary,no,24,yes,no,cellular,6,may,219,2,-1,0,unknown,no
16002,34906,33,admin.,married,secondary,no,680,yes,no,cellular,6,may,265,1,-1,0,unknown,no
16003,34907,33,services,married,secondary,yes,2,no,no,cellular,6,may,136,5,-1,0,unknown,no
16004,34912,38,technician,single,secondary,no,613,yes,yes,cellular,6,may,285,2,254,14,other,no
16005,34918,52,services,divorced,primary,no,432,yes,yes,cellular,6,may,44,4,-1,0,unknown,no
16006,34920,50,admin.,divorced,secondary,yes,2405,yes,no,cellular,6,may,114,1,287,8,failure,no
16007,34921,30,blue-collar,married,secondary,no,5903,yes,no,cellular,6,may,231,1,363,1,failure,no
16008,34924,47,admin.,married,primary,no,31,yes,no,cellular,6,may,50,1,356,1,failure,no
16009,34933,46,management,married,secondary,no,-27,yes,no,cellular,6,may,289,1,-1,0,unknown,no
16010,34936,45,technician,married,secondary,no,115,yes,no,cellular,6,may,108,1,-1,0,unknown,no
16011,34937,32,blue-collar,married,secondary,no,290,yes,no,cellular,6,may,150,1,-1,0,unknown,no
16012,34941,27,technician,single,secondary,no,0,yes,no,cellular,6,may,176,1,-1,0,unknown,no
16013,34944,27,blue-collar,single,secondary,yes,-233,yes,no,cellular,6,may,728,1,-1,0,unknown,no
16014,34947,48,management,married,tertiary,no,586,yes,yes,cellular,6,may,179,2,-1,0,unknown,no
16015,34956,29,technician,single,tertiary,no,183,yes,yes,cellular,6,may,64,1,343,2,failure,no
16016,34957,22,student,single,secondary,no,310,yes,no,cellular,6,may,903,2,355,1,other,no
16017,34958,29,management,single,tertiary,no,471,yes,no,cellular,6,may,106,1,-1,0,unknown,no
16018,34965,47,blue-collar,married,secondary,no,-216,yes,no,cellular,6,may,197,1,282,3,failure,no
16019,34976,37,management,single,tertiary,no,1517,no,yes,cellular,6,may,60,1,-1,0,unknown,no
16020,34981,37,unemployed,married,secondary,no,4969,yes,no,cellular,6,may,169,1,-1,0,unknown,no
16021,34985,32,management,single,tertiary,no,-248,yes,yes,cellular,6,may,109,1,315,20,other,no
16022,34996,29,admin.,single,secondary,no,305,yes,no,cellular,6,may,138,2,-1,0,unknown,no
16023,35000,48,services,married,secondary,no,2597,yes,no,cellular,6,may,182,2,355,1,failure,no
16024,35002,38,housemaid,divorced,primary,no,0,yes,yes,cellular,6,may,79,2,166,7,failure,no
16025,35021,38,management,married,tertiary,no,-1884,yes,no,cellular,6,may,82,2,289,1,failure,no
16026,35025,31,blue-collar,single,secondary,no,-190,yes,no,cellular,6,may,127,2,-1,0,unknown,no
16027,35028,37,management,married,tertiary,no,0,yes,no,cellular,6,may,84,2,169,3,failure,no
16028,35030,37,services,married,primary,yes,-483,yes,yes,cellular,6,may,222,2,168,3,failure,no
16029,35033,31,technician,single,secondary,no,0,yes,no,cellular,6,may,239,3,-1,0,unknown,no
16030,35039,35,blue-collar,married,primary,no,623,yes,no,cellular,6,may,97,2,-1,0,unknown,no
16031,35042,27,student,single,secondary,no,3096,yes,no,telephone,6,may,62,4,357,1,failure,no
16032,35047,38,blue-collar,married,secondary,no,638,yes,no,telephone,6,may,90,2,-1,0,unknown,no
16033,35048,52,management,single,tertiary,no,-334,yes,no,cellular,6,may,402,2,-1,0,unknown,no
16034,35065,55,admin.,married,secondary,no,6205,no,no,cellular,6,may,233,2,-1,0,unknown,no
16035,35067,30,admin.,single,secondary,no,1282,yes,no,cellular,6,may,346,3,356,2,other,no
16036,35068,28,blue-collar,married,tertiary,no,417,yes,yes,cellular,6,may,523,2,363,2,failure,no
16037,35076,46,blue-collar,married,primary,no,147,yes,no,cellular,6,may,116,2,169,3,failure,no
16038,35080,48,entrepreneur,divorced,secondary,no,2,yes,yes,cellular,6,may,593,2,281,4,failure,no
16039,35086,26,blue-collar,married,secondary,no,0,yes,no,cellular,6,may,320,3,-1,0,unknown,no
16040,35089,41,blue-collar,married,secondary,no,-940,yes,yes,cellular,6,may,206,2,-1,0,unknown,no
16041,35104,37,blue-collar,single,secondary,no,48,no,no,cellular,6,may,140,2,-1,0,unknown,no
16042,35107,34,management,single,tertiary,no,705,yes,no,cellular,6,may,458,3,-1,0,unknown,no
16043,35111,36,management,married,tertiary,no,152,yes,no,cellular,6,may,467,2,-1,0,unknown,no
16044,35127,22,blue-collar,married,secondary,no,223,yes,no,cellular,6,may,268,1,344,1,failure,no
16045,35137,48,management,married,secondary,no,3663,yes,no,telephone,7,may,25,5,169,1,failure,no
16046,35140,32,blue-collar,single,secondary,no,1402,yes,no,cellular,7,may,343,3,295,5,other,no
16047,35158,34,management,single,tertiary,no,2679,yes,no,cellular,7,may,195,1,-1,0,unknown,no
16048,35174,31,blue-collar,married,secondary,no,1326,yes,no,cellular,7,may,689,1,-1,0,unknown,no
16049,35176,24,services,single,secondary,no,14,yes,no,cellular,7,may,241,1,-1,0,unknown,no
16050,35178,34,management,single,tertiary,no,171,yes,no,cellular,7,may,191,1,294,1,failure,no
16051,35183,56,admin.,single,secondary,no,1854,yes,no,telephone,7,may,45,1,342,2,failure,no
16052,35216,32,technician,single,tertiary,no,69,no,no,cellular,7,may,95,1,357,3,other,no
16053,35220,36,management,single,tertiary,no,260,yes,no,cellular,7,may,49,1,-1,0,unknown,no
16054,35242,40,entrepreneur,married,tertiary,no,-164,no,no,cellular,7,may,87,1,-1,0,unknown,no
16055,35246,34,services,single,secondary,no,-38,yes,no,cellular,7,may,48,1,-1,0,unknown,no
16056,35252,41,services,single,primary,no,5907,yes,no,cellular,7,may,198,1,167,5,failure,no
16057,35255,31,self-employed,married,tertiary,no,259,yes,no,cellular,7,may,47,1,-1,0,unknown,no
16058,35256,40,admin.,single,secondary,no,178,yes,no,cellular,7,may,83,1,-1,0,unknown,no
16059,35265,42,management,married,tertiary,no,1435,yes,no,cellular,7,may,1148,1,-1,0,unknown,yes
16060,35274,44,blue-collar,divorced,primary,no,-57,yes,no,cellular,7,may,234,1,356,2,failure,no
16061,35275,38,entrepreneur,married,primary,no,-786,yes,no,cellular,7,may,126,1,-1,0,unknown,no
16062,35282,26,blue-collar,single,secondary,no,2,yes,no,cellular,7,may,223,1,-1,0,unknown,no
16063,35291,58,retired,married,tertiary,no,138,no,no,cellular,7,may,143,1,346,5,failure,no
16064,35298,47,services,married,unknown,no,12839,yes,no,cellular,7,may,50,1,171,4,failure,no
16065,35300,32,services,single,tertiary,no,1763,yes,no,cellular,7,may,163,2,-1,0,unknown,no
16066,35305,44,technician,married,secondary,no,78,yes,no,cellular,7,may,122,1,357,1,failure,no
16067,35306,31,blue-collar,single,secondary,no,1882,no,no,cellular,7,may,529,2,-1,0,unknown,no
16068,35308,53,blue-collar,married,secondary,no,913,yes,no,cellular,7,may,213,1,288,1,failure,no
16069,35318,60,blue-collar,married,secondary,no,322,yes,no,cellular,7,may,63,1,-1,0,unknown,no
16070,35324,53,admin.,single,primary,no,0,yes,no,cellular,7,may,176,1,322,5,other,no
16071,35336,53,self-employed,married,secondary,no,1066,yes,no,cellular,7,may,57,2,170,4,failure,no
16072,35340,54,management,married,tertiary,no,8509,yes,no,cellular,7,may,147,1,-1,0,unknown,no
16073,35342,46,technician,divorced,secondary,no,-1034,yes,yes,cellular,7,may,195,1,-1,0,unknown,no
16074,35347,31,blue-collar,single,secondary,no,0,yes,no,cellular,7,may,113,2,345,1,other,no
16075,35352,42,services,single,secondary,no,2348,yes,no,cellular,7,may,448,2,-1,0,unknown,no
16076,35373,50,management,married,secondary,no,0,yes,yes,cellular,7,may,55,1,-1,0,unknown,no
16077,35395,41,technician,married,secondary,no,77,yes,no,cellular,7,may,56,1,-1,0,unknown,no
16078,35397,35,blue-collar,single,secondary,no,2227,yes,no,cellular,7,may,219,1,-1,0,unknown,no
16079,35400,40,blue-collar,divorced,secondary,no,0,yes,no,cellular,7,may,135,1,-1,0,unknown,no
16080,35403,40,blue-collar,married,secondary,no,1938,yes,no,cellular,7,may,228,1,-1,0,unknown,no
16081,35407,55,blue-collar,married,primary,no,728,yes,no,cellular,7,may,247,1,-1,0,unknown,no
16082,35409,34,technician,divorced,secondary,no,592,yes,no,cellular,7,may,67,3,-1,0,unknown,no
16083,35420,51,services,married,tertiary,no,218,yes,no,cellular,7,may,154,3,363,2,failure,no
16084,35427,56,blue-collar,married,unknown,no,982,yes,yes,cellular,7,may,135,2,-1,0,unknown,no
16085,35428,44,management,married,tertiary,no,430,no,no,cellular,7,may,97,2,171,2,failure,no
16086,35433,23,technician,single,unknown,no,231,yes,no,cellular,7,may,560,3,367,1,other,no
16087,35442,25,blue-collar,single,primary,no,758,yes,no,cellular,7,may,258,1,357,1,failure,no
16088,35443,25,student,single,tertiary,no,0,yes,no,cellular,7,may,178,1,-1,0,unknown,no
16089,35452,36,management,single,tertiary,no,243,yes,no,cellular,7,may,160,2,360,3,failure,no
16090,35461,45,blue-collar,married,primary,no,956,yes,no,cellular,7,may,643,1,-1,0,unknown,no
16091,35462,26,blue-collar,single,secondary,no,311,yes,no,cellular,7,may,798,2,-1,0,unknown,yes
16092,35465,42,admin.,single,secondary,no,2790,yes,no,cellular,7,may,425,1,336,1,failure,no
16093,35473,47,management,married,tertiary,no,618,yes,no,cellular,7,may,50,2,359,3,failure,no
16094,35481,36,admin.,divorced,secondary,no,181,yes,no,cellular,7,may,271,2,-1,0,unknown,no
16095,35487,27,services,single,secondary,no,814,yes,no,cellular,7,may,62,2,-1,0,unknown,no
16096,35490,28,technician,single,secondary,no,417,yes,yes,cellular,7,may,188,2,366,2,other,no
16097,35493,56,technician,married,secondary,no,264,yes,yes,cellular,7,may,639,2,280,5,success,no
16098,35499,39,technician,divorced,secondary,no,411,yes,no,cellular,7,may,17,2,-1,0,unknown,no
16099,35505,34,admin.,married,secondary,no,48,yes,no,cellular,7,may,1806,2,287,3,other,yes
16100,35506,34,technician,single,secondary,no,105,yes,no,cellular,7,may,146,2,171,3,failure,no
16101,35516,49,blue-collar,single,primary,no,2146,yes,no,cellular,7,may,1516,2,353,2,other,yes
16102,35519,39,blue-collar,married,secondary,no,660,yes,yes,cellular,7,may,93,4,168,3,failure,no
16103,35520,38,blue-collar,single,primary,no,0,yes,no,cellular,7,may,350,2,-1,0,unknown,no
16104,35525,44,self-employed,married,tertiary,no,11757,no,no,cellular,7,may,152,2,-1,0,unknown,no
16105,35527,38,blue-collar,divorced,secondary,no,595,yes,no,cellular,7,may,245,3,-1,0,unknown,no
16106,35528,43,blue-collar,married,secondary,no,1255,yes,yes,cellular,7,may,300,2,-1,0,unknown,no
16107,35532,32,management,divorced,tertiary,yes,-277,yes,no,cellular,7,may,196,3,-1,0,unknown,no
16108,35533,33,technician,single,secondary,no,5214,yes,no,cellular,7,may,293,2,-1,0,unknown,no
16109,35537,32,entrepreneur,married,tertiary,no,0,yes,no,cellular,7,may,388,2,349,2,failure,no
16110,35539,45,technician,married,secondary,no,1240,no,no,cellular,7,may,269,2,-1,0,unknown,no
16111,35544,29,management,married,tertiary,no,991,no,no,cellular,7,may,109,2,-1,0,unknown,no
16112,35545,32,admin.,married,secondary,no,203,yes,yes,cellular,7,may,219,2,-1,0,unknown,no
16113,35549,39,services,single,secondary,no,1163,yes,no,cellular,7,may,432,3,363,2,other,no
16114,35553,31,services,single,secondary,no,1192,yes,no,cellular,7,may,156,2,349,2,other,no
16115,35556,46,technician,divorced,secondary,no,-154,yes,no,cellular,7,may,215,2,294,1,failure,no
16116,35557,30,technician,single,tertiary,no,3086,yes,no,cellular,7,may,84,3,168,1,failure,no
16117,35558,43,services,single,secondary,no,37,yes,no,cellular,7,may,329,2,-1,0,unknown,no
16118,35560,45,admin.,married,secondary,yes,-106,yes,yes,cellular,7,may,553,3,288,1,other,yes
16119,35565,27,housemaid,single,tertiary,no,979,yes,no,cellular,7,may,272,4,357,1,other,no
16120,35566,32,blue-collar,married,secondary,no,2263,no,no,cellular,7,may,113,2,-1,0,unknown,no
16121,35568,32,services,single,secondary,no,1274,yes,no,cellular,7,may,239,2,-1,0,unknown,no
16122,35569,48,management,married,tertiary,no,60,no,no,telephone,7,may,376,2,339,7,failure,no
16123,35572,32,admin.,married,unknown,no,516,yes,no,cellular,7,may,20,8,-1,0,unknown,no
16124,35579,57,technician,married,secondary,no,3071,yes,yes,cellular,7,may,63,3,-1,0,unknown,no
16125,35581,44,management,divorced,tertiary,no,0,yes,no,telephone,7,may,146,4,-1,0,unknown,no
16126,35587,46,retired,married,primary,no,-35,yes,no,cellular,7,may,304,3,-1,0,unknown,no
16127,35597,51,blue-collar,married,unknown,no,0,yes,no,telephone,7,may,10,4,-1,0,unknown,no
16128,35606,41,management,married,tertiary,no,11103,yes,no,telephone,7,may,55,1,-1,0,unknown,no
