,X,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
23365,1774,32,unemployed,single,secondary,no,331,yes,no,unknown,9,may,211,2,-1,0,unknown,no
6203,239,44,admin.,divorced,secondary,no,66,yes,no,unknown,5,may,206,1,-1,0,unknown,no
22912,13926,37,blue-collar,divorced,secondary,yes,-54,yes,no,cellular,10,jul,573,6,-1,0,unknown,no
1751,10741,39,management,married,secondary,no,2445,no,no,unknown,16,jun,303,5,-1,0,unknown,no
25951,25647,39,management,married,tertiary,no,-233,yes,no,cellular,19,nov,249,1,-1,0,unknown,no
18104,13826,28,services,married,secondary,no,72,no,yes,cellular,10,jul,418,4,-1,0,unknown,no
18195,10762,55,blue-collar,married,primary,no,2896,no,no,unknown,17,jun,138,3,-1,0,unknown,no
13193,12941,31,admin.,single,tertiary,no,383,no,yes,cellular,7,jul,305,1,-1,0,unknown,no
24420,26050,37,admin.,married,unknown,no,497,yes,no,telephone,19,nov,178,2,-1,0,unknown,no
2128,29817,34,services,single,secondary,no,1921,yes,no,cellular,4,feb,61,1,-1,0,unknown,no
11547,15446,28,management,single,tertiary,no,2249,yes,yes,cellular,18,jul,595,2,-1,0,unknown,no
6082,8112,33,management,divorced,tertiary,no,166,yes,no,unknown,2,jun,278,1,-1,0,unknown,no
5991,21846,38,technician,single,secondary,no,367,no,no,cellular,20,aug,128,2,-1,0,unknown,no
15015,15947,27,management,married,tertiary,no,1,yes,no,cellular,22,jul,152,1,-1,0,unknown,no
9442,42653,28,unemployed,married,secondary,no,687,no,no,cellular,13,jan,113,3,33,2,other,no
7352,24188,51,technician,married,secondary,no,58,yes,no,cellular,17,nov,79,1,129,2,failure,no
11264,30025,37,services,single,secondary,no,1169,no,no,cellular,4,feb,311,4,-1,0,unknown,no
2488,5262,37,technician,single,secondary,no,6714,yes,no,unknown,23,may,90,1,-1,0,unknown,no
7374,17679,39,admin.,married,secondary,no,394,no,no,cellular,29,jul,551,2,-1,0,unknown,no
15905,9370,40,management,single,tertiary,no,383,yes,no,unknown,6,jun,106,5,-1,0,unknown,no
26147,32030,59,technician,married,secondary,no,0,yes,no,cellular,14,apr,145,1,-1,0,unknown,no
2441,4002,32,services,single,secondary,no,358,yes,no,unknown,16,may,1144,3,-1,0,unknown,no
2747,1241,34,blue-collar,single,primary,no,0,yes,no,unknown,8,may,323,1,-1,0,unknown,no
15721,9255,39,blue-collar,single,primary,no,1537,no,yes,unknown,5,jun,805,2,-1,0,unknown,no
5510,23020,44,management,married,tertiary,no,1752,no,no,cellular,26,aug,312,2,-1,0,unknown,no
10147,24755,49,blue-collar,married,secondary,no,2039,yes,no,cellular,18,nov,283,2,-1,0,unknown,no
14687,29405,39,blue-collar,single,secondary,no,-480,yes,yes,cellular,2,feb,147,2,252,3,other,no
13830,30559,37,blue-collar,single,secondary,no,111,yes,no,cellular,5,feb,60,2,272,2,failure,no
26337,20075,31,admin.,married,tertiary,no,323,no,no,cellular,11,aug,120,3,-1,0,unknown,no
17854,13751,38,entrepreneur,married,secondary,yes,15,yes,no,cellular,10,jul,121,1,-1,0,unknown,no
22903,39331,24,student,single,secondary,no,508,yes,no,telephone,18,may,12,3,374,1,other,no
15787,25639,35,technician,married,secondary,no,2189,no,no,cellular,19,nov,256,3,-1,0,unknown,no
1650,41721,32,admin.,single,tertiary,no,272,yes,no,cellular,7,oct,73,2,-1,0,unknown,no
20598,15706,40,admin.,single,tertiary,no,1005,yes,no,cellular,21,jul,449,1,-1,0,unknown,no
14886,11760,47,self-employed,married,tertiary,no,1917,no,no,unknown,20,jun,39,2,-1,0,unknown,no
23578,21617,36,technician,single,secondary,no,818,yes,yes,cellular,19,aug,96,4,-1,0,unknown,no
3406,2954,31,management,married,secondary,no,6943,yes,no,unknown,14,may,109,1,-1,0,unknown,no
7972,36486,47,services,married,secondary,no,600,yes,yes,cellular,12,may,8,8,-1,0,unknown,no
25290,17728,49,admin.,divorced,secondary,no,124,yes,yes,cellular,29,jul,125,19,-1,0,unknown,no
24384,20947,52,technician,divorced,secondary,no,-558,no,no,cellular,14,aug,152,5,-1,0,unknown,no
26443,14039,34,management,married,tertiary,no,-73,yes,no,cellular,11,jul,90,1,-1,0,unknown,no
25920,16219,45,technician,single,tertiary,no,2100,yes,no,cellular,23,jul,285,2,-1,0,unknown,no
9958,3480,42,blue-collar,married,secondary,no,-628,yes,yes,unknown,15,may,251,1,-1,0,unknown,no
17555,42024,26,student,single,unknown,no,603,no,no,cellular,28,oct,73,1,-1,0,unknown,no
13606,21441,33,technician,single,secondary,no,12177,no,no,cellular,18,aug,76,5,-1,0,unknown,no
23275,38381,31,blue-collar,single,secondary,no,184,yes,no,cellular,15,may,178,1,-1,0,unknown,no
25912,8309,36,management,married,tertiary,no,0,yes,no,unknown,2,jun,1576,3,-1,0,unknown,no
17438,204,35,student,single,unknown,no,298,yes,no,unknown,5,may,611,2,-1,0,unknown,no
11130,19976,52,technician,married,secondary,no,3577,no,yes,cellular,8,aug,62,2,-1,0,unknown,no
23770,11574,45,management,married,tertiary,no,-52,yes,no,unknown,19,jun,202,1,-1,0,unknown,no
12994,3870,27,management,single,tertiary,no,-98,yes,yes,unknown,16,may,344,2,-1,0,unknown,no
3773,25686,53,retired,married,tertiary,no,1778,no,no,cellular,19,nov,186,2,-1,0,unknown,no
12419,11313,37,blue-collar,single,primary,no,12130,yes,no,unknown,18,jun,429,13,-1,0,unknown,no
8686,28480,28,management,single,tertiary,no,882,no,yes,cellular,29,jan,94,1,205,2,failure,no
4215,37437,47,blue-collar,married,primary,no,6150,yes,no,cellular,13,may,444,2,174,2,failure,no
18948,21564,45,admin.,married,secondary,no,740,no,yes,cellular,19,aug,109,2,-1,0,unknown,no
19646,24870,40,services,divorced,secondary,no,1155,no,yes,cellular,18,nov,175,1,138,1,failure,no
15758,19287,56,housemaid,single,primary,no,801,no,no,cellular,6,aug,931,4,-1,0,unknown,no
4981,24723,40,blue-collar,single,secondary,no,406,no,no,cellular,17,nov,205,2,-1,0,unknown,no
26519,16616,39,blue-collar,married,primary,no,85,yes,no,cellular,24,jul,329,1,-1,0,unknown,no
20226,24699,56,services,married,secondary,no,1150,no,yes,cellular,17,nov,107,1,117,3,failure,no
19486,37181,38,admin.,single,secondary,no,18,no,no,cellular,13,may,296,1,366,6,failure,no
19854,26983,46,entrepreneur,married,primary,no,829,no,yes,telephone,21,nov,81,7,-1,0,unknown,no
8153,38517,37,admin.,single,secondary,no,309,yes,no,cellular,15,may,58,3,-1,0,unknown,no
18380,16419,52,management,married,tertiary,no,659,no,no,cellular,23,jul,517,4,-1,0,unknown,no
1533,32894,29,services,single,secondary,no,441,yes,no,cellular,17,apr,69,1,-1,0,unknown,no
1253,16903,34,admin.,married,secondary,no,2,yes,no,cellular,25,jul,137,11,-1,0,unknown,no
20023,15251,29,services,married,secondary,no,3220,no,no,cellular,17,jul,172,3,-1,0,unknown,no
11929,30176,37,self-employed,married,secondary,no,126,no,yes,cellular,5,feb,313,7,-1,0,unknown,no
20383,44921,58,unemployed,married,tertiary,no,1333,no,no,cellular,1,oct,278,1,-1,0,unknown,no
11494,325,31,admin.,single,secondary,no,98,yes,no,unknown,5,may,196,2,-1,0,unknown,no
10789,7811,53,services,married,secondary,no,2719,yes,no,unknown,30,may,80,2,-1,0,unknown,no
8420,13209,33,services,married,secondary,no,0,no,yes,cellular,8,jul,285,1,-1,0,unknown,no
10120,25538,32,management,single,tertiary,no,2667,yes,no,cellular,19,nov,197,1,99,2,success,no
17975,24070,58,management,divorced,tertiary,no,26254,yes,no,unknown,21,oct,49,1,-1,0,unknown,no
11888,32397,38,self-employed,married,tertiary,no,2084,yes,no,cellular,16,apr,71,2,330,2,failure,no
8945,30131,45,blue-collar,married,secondary,no,226,no,no,telephone,4,feb,170,2,212,2,failure,no
25465,5452,29,blue-collar,married,unknown,no,135,yes,no,unknown,23,may,150,6,-1,0,unknown,no
19536,20085,45,blue-collar,married,secondary,no,115,no,no,cellular,11,aug,209,4,-1,0,unknown,no
7546,5587,33,entrepreneur,married,secondary,no,1847,yes,no,unknown,23,may,129,6,-1,0,unknown,no
11343,33274,59,admin.,single,secondary,no,-423,yes,yes,cellular,20,apr,84,1,-1,0,unknown,no
14605,16441,37,admin.,married,secondary,no,581,yes,yes,cellular,23,jul,203,4,-1,0,unknown,no
6526,9457,35,unknown,married,unknown,no,0,no,no,unknown,6,jun,159,3,-1,0,unknown,no
22269,39760,46,admin.,divorced,secondary,no,3280,no,no,cellular,1,jun,110,1,-1,0,unknown,no
321,2406,55,blue-collar,divorced,primary,no,39,yes,no,unknown,13,may,343,1,-1,0,unknown,no
15636,38590,34,technician,married,secondary,no,656,yes,no,cellular,15,may,10,7,372,1,other,no
22911,13967,35,services,married,secondary,no,501,yes,yes,cellular,10,jul,223,8,-1,0,unknown,no
19181,3147,57,retired,married,primary,no,3401,yes,no,unknown,14,may,271,2,-1,0,unknown,no
13431,11942,55,technician,single,secondary,no,11,no,no,unknown,20,jun,14,2,-1,0,unknown,no
13929,23764,36,technician,married,secondary,no,4542,yes,no,cellular,28,aug,76,16,-1,0,unknown,no
6138,12609,32,admin.,single,tertiary,no,-59,no,yes,unknown,4,jul,192,1,-1,0,unknown,no
369,2794,43,entrepreneur,married,secondary,no,1516,yes,no,unknown,14,may,318,1,-1,0,unknown,no
23197,33150,40,blue-collar,single,secondary,no,169,yes,no,cellular,20,apr,214,1,346,1,failure,no
20645,41945,54,admin.,married,secondary,no,0,no,no,cellular,22,oct,391,2,-1,0,unknown,no
24848,31787,34,student,single,tertiary,no,3404,yes,no,cellular,8,apr,420,1,139,5,failure,no
20319,8908,47,blue-collar,married,secondary,no,273,yes,no,unknown,4,jun,163,1,-1,0,unknown,no
13494,32390,37,admin.,single,secondary,no,0,yes,no,cellular,16,apr,640,2,-1,0,unknown,no
698,31323,64,technician,married,tertiary,no,1319,no,no,cellular,12,mar,56,2,-1,0,unknown,no
16269,16316,36,technician,married,tertiary,no,62,no,no,cellular,23,jul,66,2,-1,0,unknown,no
20363,25199,36,management,married,secondary,no,-148,no,no,cellular,18,nov,144,2,-1,0,unknown,no
2911,7914,33,management,divorced,tertiary,no,-1027,yes,no,unknown,30,may,205,6,-1,0,unknown,no
14674,40966,30,management,married,tertiary,no,802,yes,no,cellular,13,aug,105,1,-1,0,unknown,no
17073,27696,36,management,married,tertiary,no,0,yes,no,cellular,21,nov,72,3,29,4,success,no
17983,38843,27,management,single,tertiary,no,3347,no,no,cellular,18,may,311,1,-1,0,unknown,no
16891,27096,52,technician,married,secondary,no,230,yes,yes,cellular,21,nov,89,4,-1,0,unknown,no
2040,11838,38,technician,divorced,tertiary,no,348,no,no,unknown,20,jun,446,1,-1,0,unknown,no
5922,12368,57,retired,married,secondary,no,-418,no,yes,unknown,27,jun,95,1,-1,0,unknown,no
11876,36077,37,blue-collar,single,secondary,no,9306,yes,no,cellular,11,may,603,1,-1,0,unknown,no
2421,36467,32,management,single,tertiary,no,473,yes,no,cellular,11,may,72,2,361,1,other,no
16641,6342,51,technician,married,secondary,no,-1042,yes,no,unknown,27,may,272,2,-1,0,unknown,no
11702,2852,42,management,married,tertiary,no,-700,yes,no,unknown,14,may,110,1,-1,0,unknown,no
16173,19354,31,management,married,tertiary,no,8279,no,no,cellular,6,aug,533,2,-1,0,unknown,no
9704,11651,59,retired,divorced,secondary,no,602,no,no,unknown,20,jun,89,3,-1,0,unknown,no
23056,32772,39,management,married,secondary,no,315,yes,no,telephone,17,apr,141,4,-1,0,unknown,no
9946,27201,34,blue-collar,married,secondary,no,328,yes,yes,cellular,21,nov,18,7,-1,0,unknown,no
2848,26068,32,admin.,single,secondary,no,375,yes,no,cellular,19,nov,143,3,-1,0,unknown,no
15583,8040,32,services,married,secondary,no,109,yes,no,unknown,2,jun,364,13,-1,0,unknown,no
22374,18558,54,services,married,secondary,no,-626,yes,yes,cellular,31,jul,294,5,-1,0,unknown,no
2348,22156,33,technician,married,tertiary,no,15,no,no,cellular,21,aug,97,2,-1,0,unknown,no
8684,14412,30,blue-collar,single,secondary,no,332,no,no,cellular,14,jul,465,3,-1,0,unknown,no
30,4064,54,services,married,secondary,no,2431,yes,no,unknown,19,may,221,4,-1,0,unknown,no
25678,32283,40,services,single,secondary,no,2284,yes,no,telephone,16,apr,100,1,-1,0,unknown,no
21588,34037,25,admin.,single,secondary,no,483,no,yes,cellular,30,apr,68,1,86,1,success,no
25204,33287,32,management,single,tertiary,no,4262,yes,no,cellular,20,apr,246,1,152,1,failure,no
22941,22678,36,management,married,tertiary,no,3874,no,no,cellular,25,aug,425,6,-1,0,unknown,no
13897,19751,47,self-employed,married,secondary,no,231,no,no,cellular,8,aug,88,2,-1,0,unknown,no
8848,12633,41,services,married,secondary,no,6618,yes,no,unknown,4,jul,104,1,-1,0,unknown,no
14276,22569,45,management,married,tertiary,no,0,no,no,cellular,22,aug,112,3,-1,0,unknown,no
13559,9844,51,admin.,married,unknown,no,3558,yes,no,unknown,9,jun,80,3,-1,0,unknown,no
5732,19608,45,blue-collar,married,secondary,no,9680,no,no,cellular,7,aug,89,4,-1,0,unknown,no
7891,14113,43,admin.,married,primary,no,392,yes,yes,cellular,11,jul,87,2,-1,0,unknown,no
6633,41091,35,management,single,tertiary,no,7218,no,no,cellular,14,aug,224,3,-1,0,unknown,no
21059,27462,53,management,married,primary,no,13901,yes,no,cellular,21,nov,59,1,-1,0,unknown,no
6078,27158,46,management,married,tertiary,no,39,yes,yes,cellular,21,nov,64,1,-1,0,unknown,no
26301,6573,40,admin.,single,secondary,no,877,yes,no,unknown,28,may,318,6,-1,0,unknown,no
9324,15645,27,unemployed,single,secondary,no,0,yes,no,cellular,21,jul,53,6,-1,0,unknown,no
7573,27794,30,management,single,tertiary,no,1572,no,no,cellular,28,jan,200,1,-1,0,unknown,no
11270,7079,31,blue-collar,single,primary,no,-495,yes,no,unknown,29,may,334,2,-1,0,unknown,no
17852,6331,53,admin.,divorced,secondary,no,-120,yes,no,unknown,27,may,211,1,-1,0,unknown,no
6199,32652,55,services,married,secondary,no,2990,yes,no,cellular,17,apr,83,1,-1,0,unknown,no
8410,13167,37,blue-collar,married,primary,no,33,no,yes,cellular,8,jul,483,2,-1,0,unknown,no
1990,8036,38,entrepreneur,married,secondary,no,3249,yes,no,unknown,2,jun,384,1,-1,0,unknown,no
5139,15850,57,housemaid,married,primary,no,688,no,no,cellular,21,jul,67,2,-1,0,unknown,no
15293,42991,75,retired,divorced,primary,no,37127,no,no,cellular,11,feb,505,1,-1,0,unknown,no
12476,12776,27,blue-collar,single,secondary,no,77,no,yes,cellular,7,jul,497,1,-1,0,unknown,no
7724,40401,61,retired,married,secondary,no,13164,no,no,cellular,1,jul,92,1,-1,0,unknown,no
15116,25889,43,blue-collar,married,primary,no,12618,yes,no,cellular,19,nov,25,1,-1,0,unknown,no
17926,28718,32,admin.,married,secondary,no,0,no,no,cellular,30,jan,119,3,-1,0,unknown,no
1135,33631,35,blue-collar,married,secondary,no,731,yes,no,cellular,20,apr,179,2,-1,0,unknown,no
15484,30741,32,management,single,tertiary,no,2770,no,no,telephone,6,feb,44,9,-1,0,unknown,no
24377,21853,46,management,divorced,secondary,no,177,no,no,cellular,20,aug,84,2,-1,0,unknown,no
23155,23101,60,admin.,married,primary,no,41,no,no,cellular,26,aug,140,6,-1,0,unknown,no
22825,16124,53,retired,married,primary,no,3126,yes,no,cellular,22,jul,237,1,-1,0,unknown,no
22201,1723,54,admin.,married,secondary,no,222,yes,no,unknown,9,may,45,2,-1,0,unknown,no
23943,36449,28,blue-collar,single,secondary,no,4054,yes,no,cellular,11,may,133,2,-1,0,unknown,no
15841,10489,49,housemaid,married,primary,no,3436,no,no,unknown,16,jun,171,2,-1,0,unknown,no
13197,30165,34,blue-collar,married,secondary,no,0,yes,yes,cellular,5,feb,293,6,-1,0,unknown,no
12432,14153,37,entrepreneur,married,tertiary,no,986,no,no,cellular,11,jul,970,2,-1,0,unknown,no
969,29447,37,housemaid,married,secondary,no,12939,yes,yes,cellular,3,feb,77,3,202,9,failure,no
264,16861,49,blue-collar,married,secondary,no,165,no,yes,cellular,25,jul,682,10,-1,0,unknown,no
16119,20219,33,technician,married,secondary,no,3470,no,no,cellular,11,aug,285,2,-1,0,unknown,no
18768,30566,53,housemaid,single,primary,no,80,no,no,cellular,5,feb,230,2,-1,0,unknown,no
16183,32631,51,management,married,tertiary,no,615,yes,no,cellular,17,apr,97,1,-1,0,unknown,no
14322,24975,48,technician,married,tertiary,no,0,no,yes,cellular,18,nov,106,1,-1,0,unknown,no
23040,11652,53,unemployed,divorced,secondary,no,0,no,no,unknown,20,jun,101,2,-1,0,unknown,no
124,41012,45,technician,married,secondary,no,0,no,no,telephone,13,aug,99,1,-1,0,unknown,no
6468,34809,30,admin.,married,secondary,no,-150,yes,no,cellular,6,may,174,1,365,1,failure,no
1658,37200,32,blue-collar,married,secondary,no,1779,yes,no,cellular,13,may,191,1,342,2,failure,no
20175,9898,45,housemaid,married,tertiary,no,0,no,no,unknown,9,jun,100,1,-1,0,unknown,no
8293,15019,36,technician,married,secondary,no,-179,yes,no,cellular,17,jul,144,1,-1,0,unknown,no
2695,32572,33,blue-collar,married,secondary,no,202,yes,no,cellular,17,apr,377,1,-1,0,unknown,no
15992,280,36,self-employed,married,tertiary,no,19,no,no,unknown,5,may,189,2,-1,0,unknown,no
10854,21593,40,management,married,tertiary,no,51,no,no,cellular,19,aug,164,2,-1,0,unknown,no
6325,10522,46,technician,divorced,secondary,no,454,no,no,unknown,16,jun,93,2,-1,0,unknown,no
22771,19968,46,blue-collar,married,secondary,no,723,no,no,cellular,8,aug,63,2,-1,0,unknown,no
21686,6249,21,blue-collar,married,secondary,no,223,yes,no,unknown,27,may,155,1,-1,0,unknown,no
3688,13070,25,management,single,tertiary,no,1098,yes,yes,cellular,8,jul,425,1,-1,0,unknown,no
6239,6293,31,admin.,single,secondary,no,-302,yes,yes,unknown,27,may,235,5,-1,0,unknown,no
18453,42529,44,blue-collar,married,secondary,no,1025,yes,no,cellular,21,dec,116,2,202,1,failure,no
9841,26186,39,entrepreneur,married,secondary,no,5562,no,no,cellular,20,nov,149,3,-1,0,unknown,no
15711,16452,27,housemaid,married,secondary,no,4848,yes,yes,telephone,23,jul,82,3,-1,0,unknown,no
754,1414,30,technician,single,tertiary,no,178,yes,no,unknown,8,may,234,1,-1,0,unknown,no
10282,15711,44,technician,divorced,secondary,no,316,yes,no,cellular,21,jul,163,3,-1,0,unknown,no
6494,35504,38,technician,married,secondary,no,2000,yes,no,cellular,7,may,198,2,-1,0,unknown,no
16905,28923,40,technician,divorced,secondary,no,0,yes,no,cellular,2,feb,67,1,-1,0,unknown,no
20654,35062,44,technician,married,unknown,yes,-375,yes,yes,telephone,6,may,149,4,-1,0,unknown,no
1517,39515,31,technician,single,secondary,no,863,yes,no,cellular,25,may,166,3,111,6,failure,no
1681,2579,55,technician,married,secondary,no,6958,yes,yes,unknown,13,may,178,2,-1,0,unknown,no
6559,36104,37,blue-collar,divorced,primary,no,511,yes,no,telephone,11,may,42,1,-1,0,unknown,no
15386,5437,31,unemployed,single,tertiary,no,1611,yes,no,unknown,23,may,154,2,-1,0,unknown,no
9695,22660,52,services,married,secondary,no,381,no,yes,cellular,25,aug,288,12,-1,0,unknown,no
11420,8695,33,blue-collar,married,secondary,no,-409,yes,no,unknown,3,jun,235,3,-1,0,unknown,no
4901,16293,54,management,married,tertiary,no,707,yes,no,telephone,23,jul,272,2,-1,0,unknown,no
16070,18549,32,services,single,secondary,no,0,yes,no,cellular,31,jul,99,13,-1,0,unknown,no
5474,34607,35,management,married,tertiary,no,0,yes,no,cellular,5,may,310,1,-1,0,unknown,no
5921,35783,36,blue-collar,married,secondary,no,0,yes,no,telephone,8,may,91,2,170,2,failure,no
4448,4074,40,management,single,tertiary,no,2784,yes,no,unknown,19,may,181,1,-1,0,unknown,no
25028,23525,43,management,single,tertiary,no,0,no,no,cellular,28,aug,331,2,-1,0,unknown,no
6034,6183,25,blue-collar,single,secondary,no,-187,yes,yes,unknown,27,may,275,4,-1,0,unknown,no
18452,27257,41,self-employed,married,secondary,no,13489,no,no,cellular,21,nov,124,2,-1,0,unknown,no
6118,12143,46,blue-collar,married,unknown,no,83,no,no,unknown,20,jun,38,5,-1,0,unknown,no
17233,14436,41,technician,divorced,tertiary,no,533,yes,no,cellular,14,jul,257,4,-1,0,unknown,no
16367,19932,33,technician,married,secondary,no,1264,no,yes,cellular,8,aug,100,6,-1,0,unknown,no
3552,37504,35,blue-collar,married,primary,no,298,yes,no,cellular,13,may,135,2,370,2,failure,no
24892,18372,37,blue-collar,married,secondary,no,2924,no,no,cellular,31,jul,74,2,-1,0,unknown,no
8149,44646,59,management,married,tertiary,no,4606,no,no,telephone,1,sep,194,2,189,2,failure,no
6837,44105,29,admin.,single,secondary,no,1992,no,no,cellular,8,jul,202,1,87,2,failure,no
15877,9945,50,management,married,primary,no,791,no,no,unknown,9,jun,17,5,-1,0,unknown,no
8363,44526,35,technician,single,secondary,no,920,yes,no,cellular,11,aug,159,2,286,6,failure,no
17994,20395,45,blue-collar,married,primary,no,6753,no,no,cellular,11,aug,48,9,-1,0,unknown,no
25504,1795,42,blue-collar,married,primary,no,479,yes,no,unknown,9,may,391,2,-1,0,unknown,no
2565,21017,47,management,married,tertiary,no,3681,no,no,cellular,14,aug,101,2,-1,0,unknown,no
12262,36442,42,technician,married,secondary,no,83,yes,yes,cellular,11,may,120,2,-1,0,unknown,no
17984,27119,43,management,married,tertiary,no,2100,yes,no,cellular,21,nov,105,1,-1,0,unknown,no
18280,4913,32,technician,single,secondary,no,287,yes,no,unknown,21,may,59,8,-1,0,unknown,no
2710,9322,56,management,divorced,tertiary,no,0,no,no,unknown,6,jun,463,4,-1,0,unknown,no
9201,60,46,services,married,primary,no,179,yes,no,unknown,5,may,1778,1,-1,0,unknown,no
10114,8316,50,blue-collar,married,primary,no,33,yes,no,unknown,2,jun,134,8,-1,0,unknown,no
14195,41207,37,admin.,single,secondary,no,781,no,no,cellular,20,aug,75,1,-1,0,unknown,no
25659,38895,35,blue-collar,married,primary,no,1749,yes,no,cellular,18,may,63,5,363,11,other,no
19461,29993,30,technician,single,secondary,no,865,no,no,cellular,4,feb,114,1,-1,0,unknown,no
13347,3628,23,services,single,secondary,no,75,yes,no,unknown,15,may,448,4,-1,0,unknown,no
3613,2739,42,management,married,secondary,no,43,yes,no,unknown,14,may,735,8,-1,0,unknown,no
14271,24756,43,entrepreneur,married,tertiary,no,13342,yes,no,cellular,18,nov,465,1,-1,0,unknown,no
6988,25752,32,blue-collar,single,secondary,no,6337,yes,no,cellular,19,nov,126,2,-1,0,unknown,no
26839,19218,51,self-employed,married,secondary,no,1178,no,no,cellular,6,aug,530,2,-1,0,unknown,no
19723,1330,33,blue-collar,married,secondary,no,1988,yes,no,unknown,8,may,211,2,-1,0,unknown,no
17012,21058,39,technician,married,secondary,no,311,no,no,cellular,14,aug,240,2,-1,0,unknown,no
16775,16789,40,housemaid,married,primary,no,229,yes,no,cellular,24,jul,213,10,-1,0,unknown,no
19811,35691,40,admin.,divorced,secondary,no,2679,yes,yes,cellular,8,may,122,1,350,1,failure,no
18567,34898,42,technician,single,tertiary,no,-380,yes,no,cellular,6,may,413,1,294,1,other,no
23328,42219,51,management,married,tertiary,no,938,no,no,cellular,11,nov,98,2,97,3,failure,no
14069,8422,52,management,married,tertiary,no,575,no,no,unknown,3,jun,315,1,-1,0,unknown,no
18523,30893,50,housemaid,married,primary,no,3690,no,no,cellular,9,feb,13,6,-1,0,unknown,no
15443,8401,26,admin.,single,secondary,no,317,yes,no,unknown,3,jun,953,1,-1,0,unknown,no
12678,2719,39,blue-collar,married,primary,no,317,yes,no,unknown,13,may,326,3,-1,0,unknown,no
18547,10014,32,student,single,unknown,no,2313,yes,no,unknown,9,jun,99,26,-1,0,unknown,no
26303,17205,44,technician,divorced,secondary,no,0,yes,no,cellular,28,jul,463,2,-1,0,unknown,no
2324,42664,48,services,married,secondary,no,517,no,no,cellular,14,jan,273,1,-1,0,unknown,no
8708,245,49,management,married,tertiary,no,3237,yes,no,unknown,5,may,232,3,-1,0,unknown,no
25726,29587,29,technician,single,secondary,no,18,no,no,cellular,3,feb,206,3,-1,0,unknown,no
8132,11238,55,management,married,secondary,no,0,no,no,unknown,18,jun,324,2,-1,0,unknown,no
13201,21484,38,technician,married,tertiary,no,216,no,no,cellular,19,aug,141,4,-1,0,unknown,no
5888,1375,26,student,single,tertiary,no,37,yes,no,unknown,8,may,108,1,-1,0,unknown,no
19587,11493,59,entrepreneur,married,primary,no,0,no,no,unknown,19,jun,239,1,-1,0,unknown,no
11188,44439,53,management,married,tertiary,no,18931,no,no,cellular,5,aug,224,1,86,23,other,no
14178,39307,49,admin.,married,secondary,no,880,yes,yes,cellular,18,may,22,3,-1,0,unknown,no
3750,17209,38,technician,divorced,tertiary,no,465,no,yes,cellular,28,jul,30,3,-1,0,unknown,no
21010,33683,32,blue-collar,married,secondary,no,419,yes,no,cellular,20,apr,122,3,325,2,failure,no
5091,5793,34,blue-collar,single,primary,no,-175,yes,no,unknown,26,may,40,1,-1,0,unknown,no
12894,15493,60,technician,married,secondary,no,851,no,yes,cellular,18,jul,112,2,-1,0,unknown,no
6706,25881,58,management,divorced,unknown,no,3498,no,no,cellular,19,nov,175,1,-1,0,unknown,no
26584,27648,38,management,single,tertiary,no,6742,no,no,cellular,21,nov,8,2,-1,0,unknown,no
22536,23562,42,technician,divorced,secondary,no,305,yes,no,cellular,28,aug,82,4,-1,0,unknown,no
9820,36099,29,technician,divorced,secondary,no,477,yes,yes,cellular,11,may,58,1,305,1,failure,no
17099,6480,35,entrepreneur,married,tertiary,no,542,yes,yes,unknown,27,may,591,5,-1,0,unknown,no
17424,16982,47,services,divorced,secondary,no,-116,no,yes,cellular,25,jul,160,3,-1,0,unknown,no
11579,14835,39,entrepreneur,married,secondary,yes,0,no,no,cellular,16,jul,528,9,-1,0,unknown,no
5029,2000,28,admin.,married,secondary,no,2,yes,no,unknown,9,may,167,1,-1,0,unknown,no
8419,29238,60,blue-collar,married,secondary,no,272,no,no,cellular,2,feb,421,1,-1,0,unknown,no
15189,19227,48,technician,married,secondary,no,7020,no,no,cellular,6,aug,80,2,-1,0,unknown,no
3855,28455,27,self-employed,single,tertiary,no,1000,no,no,cellular,29,jan,71,1,-1,0,unknown,no
25771,41141,35,management,divorced,tertiary,no,3751,yes,no,cellular,18,aug,210,2,124,2,failure,no
21040,14916,53,retired,married,secondary,no,366,no,yes,cellular,16,jul,171,6,-1,0,unknown,no
9327,26123,44,management,married,tertiary,no,-367,yes,yes,cellular,19,nov,206,5,-1,0,unknown,no
19323,28060,53,management,married,tertiary,no,811,no,no,cellular,28,jan,405,3,-1,0,unknown,no
7169,25439,36,management,single,tertiary,no,3343,no,no,cellular,18,nov,307,1,-1,0,unknown,no
13988,12557,44,technician,single,tertiary,no,222,yes,yes,unknown,3,jul,89,1,-1,0,unknown,no
18454,41018,35,admin.,single,tertiary,no,4233,no,no,cellular,13,aug,135,2,-1,0,unknown,no
4327,34715,29,unemployed,single,tertiary,no,150,yes,no,cellular,5,may,165,1,-1,0,unknown,no
23956,9257,51,technician,married,primary,no,223,yes,no,unknown,5,jun,131,3,-1,0,unknown,no
4968,38039,47,blue-collar,married,primary,no,-169,yes,yes,cellular,14,may,172,2,310,1,failure,no
15830,33023,40,admin.,married,secondary,no,1060,yes,no,cellular,17,apr,14,3,-1,0,unknown,no
20878,2648,30,management,single,tertiary,no,623,yes,no,unknown,13,may,159,2,-1,0,unknown,no
