y,probyes
0,0.1284385492
0,0.1284357507
0,0.1284167445
0,0.1284127376
0,0.1284114393
0,0.1283743529
0,0.128373704
0,0.1283604787
0,0.1283507898
0,0.1283507898
0,0.1283507898
0,0.1283507898
0,0.1283507898
0,0.1283507898
0,0.1283451066
0,0.1283330025
0,0.1283214586
0,0.1283146579
0,0.1283146579
0,0.1283087971
0,0.1283025563
0,0.1282984629
0,0.1282903661
0,0.1282593695
0,0.1282240867
0,0.1282212027
0,0.1282126406
0,0.1281845432
0,0.1281678929
0,0.1281495685
0,0.1281375695
0,0.1281249235
0,0.1280968425
0,0.1280940503
0,0.1280934919
0,0.1280670917
0,0.128059655
0,0.1280471942
0,0.1279813122
0,0.1279704425
0,0.1279629213
0,0.1279542846
0,0.1279371019
0,0.1278978124
0,0.127830279
0,0.1278245709
0,0.1278223412
0,0.1277829034
0,0.1277817889
0,0.1277709337
0,0.1277383728
0,0.1277383728
0,0.1277377266
0,0.1277298382
0,0.1277275208
0,0.1277250252
0,0.1277166696
0,0.1277166696
0,0.1277166696
0,0.1277166696
0,0.1277166696
0,0.1277166696
0,0.1277166696
0,0.127688108
0,0.1276851452
0,0.1276588169
1,0.1276548302
0,0.1276297988
0,0.1276161713
0,0.1276121858
0,0.1275973577
0,0.1275623417
0,0.1275545516
0,0.1275465839
0,0.1275133376
0,0.1274831464
0,0.1274701774
0,0.1274422189
0,0.1274387939
0,0.1274211145
0,0.1274199137
0,0.1274148215
0,0.1274137097
0,0.1274097296
0,0.1274079285
0,0.1274050158
0,0.1273941879
0,0.127388074
0,0.1273828051
0,0.1273498619
0,0.1273447722
0,0.1273390381
0,0.1273178594
0,0.1273094376
0,0.1273088821
0,0.127304727
0,0.1273004165
0,0.1272911292
0,0.1272889075
1,0.1272877966
0,0.1272558962
0,0.1272535861
0,0.1272404594
0,0.1272376832
0,0.1272307539
0,0.1272245579
0,0.1272046833
0,0.1271995097
0,0.1271949802
0,0.1271823248
0,0.1271619009
0,0.1271577943
0,0.1271544203
0,0.1271465627
0,0.1271369521
0,0.1271193084
0,0.1270960308
0,0.1270937232
0,0.1270937232
0,0.1270852254
0,0.1270852254
0,0.1270852254
0,0.1270852254
0,0.1270852254
0,0.1270735999
0,0.1270498193
0,0.1270441409
0,0.1270186574
0,0.1270155304
0,0.1269885662
0,0.1269760171
0,0.1269703859
0,0.1269680803
0,0.12695673
0,0.1269561758
0,0.1269533162
0,0.126947043
0,0.1269243464
0,0.1269190939
0,0.1269095866
0,0.1269071047
0,0.1268840375
0,0.1268703895
0,0.1268624583
0,0.1267801359
0,0.1266468383
0,0.126616734
0,0.1266063394
0,0.1265866359
0,0.12655944
0,0.126554333
0,0.1265504642
0,0.1265391458
0,0.1265317849
0,0.1265102569
0,0.1265051074
0,0.1264892845
0,0.1264762252
0,0.1264666579
0,0.1264564506
0,0.1264564506
0,0.1264564506
0,0.1264564506
0,0.1264564506
0,0.1264564506
1,0.1264540203
0,0.1264456916
0,0.1264388876
0,0.1264194052
0,0.1264173731
0,0.1264087373
0,0.1263681048
0,0.1263649033
0,0.1263460487
0,0.1263426489
1,0.1263368651
0,0.1262549228
0,0.1262453698
0,0.1262131415
0,0.1262097448
0,0.126193777
0,0.1261738638
0,0.1261689024
0,0.1261474713
0,0.1261469643
0,0.1261430179
0,0.126140637
0,0.1260876924
0,0.1260859514
0,0.1260769603
0,0.1260741176
0,0.1260627476
1,0.126060456
0,0.1260603679
0,0.1260594425
0,0.1260593543
0,0.1260480735
0,0.1260447688
0,0.1260401863
0,0.1260253383
0,0.1260193686
0,0.1260102054
0,0.1260001177
0,0.1259921449
0,0.125942468
0,0.1259255165
0,0.1259171736
0,0.1259075545
0,0.1258720991
0,0.125867522
0,0.1258653215
0,0.1258460907
0,0.1258436265
0,0.1258314382
0,0.1258303383
0,0.1258303383
0,0.1258303383
0,0.1258303383
0,0.1258122998
0,0.1257739426
0,0.1257547237
0,0.1257452032
0,0.1257181181
0,0.125702841
0,0.1256770384
0,0.125673654
0,0.1256663362
0,0.1256594802
0,0.1256426053
0,0.1256274678
0,0.1256256444
0,0.1256137598
0,0.1256023374
0,0.1255926291
0,0.125591443
0,0.1255857326
0,0.1255727092
0,0.1255547903
0,0.1255390691
0,0.1255379713
0,0.1255355123
0,0.125528377
0,0.1255204298
0,0.1255098269
0,0.1255058098
0,0.1255035269
0,0.1254912791
0,0.1254709999
0,0.1254608614
0,0.1254569335
0,0.1254456989
0,0.1254410473
0,0.1254321833
0,0.1254282561
0,0.1253995844
0,0.1253889025
0,0.1253849765
0,0.1253700192
0,0.1253422578
0,0.1253145236
0,0.1252967239
0,0.1252858742
0,0.1252602325
0,0.1252557621
0,0.1252439075
0,0.1252388898
0,0.1252202887
0,0.1252175503
0,0.1252175503
0,0.1252141765
0,0.1252068816
0,0.1252068816
0,0.1251989519
0,0.1251915701
0,0.1251675875
0,0.1251608424
0,0.1251597475
0,0.1251254796
0,0.1250979617
0,0.1250844783
0,0.1250766427
0,0.1250631612
0,0.1250468582
0,0.125031826
0,0.1250308414
0,0.1250227243
0,0.1250098823
0,0.1249981351
0,0.1249885761
0,0.1249869356
0,0.1249857545
0,0.1249835672
0,0.124974556
0,0.1249246764
0,0.1249207628
0,0.1249129361
0,0.1249123895
0,0.1248877314
0,0.124887185
0,0.1248770869
0,0.1248455294
0,0.1248187853
0,0.1247852309
0,0.1247852309
0,0.1247805129
1,0.1247795956
0,0.1247674301
0,0.1247605943
0,0.1247577771
0,0.1247555059
0,0.124744871
0,0.1247393246
0,0.1247253285
0,0.1247124253
0,0.1246923414
0,0.1246109644
0,0.1246006019
0,0.1245966971
0,0.1245927923
0,0.1245860738
0,0.1245860738
0,0.1245860738
0,0.1245860738
0,0.1245860738
0,0.1245860738
0,0.1245586576
0,0.12455748
0,0.1245402304
0,0.1245239858
0,0.1245167254
0,0.1244622077
0,0.1244496765
0,0.1244434223
0,0.1244429646
0,0.124439064
0,0.1244189307
0,0.1244172967
0,0.1244133968
0,0.1243920907
0,0.1243818527
0,0.1243592663
0,0.1243575458
0,0.1243375109
0,0.1243318058
0,0.1243311308
0,0.1243250994
0,0.1243140388
0,0.1242900262
0,0.1242491727
0,0.1242476276
0,0.1242467354
0,0.1242315028
0,0.1242257149
0,0.1242208193
0,0.1242175556
0,0.1241871418
0,0.1241773533
0,0.124170654
0,0.1241693925
0,0.1241634113
0,0.1241571694
0,0.1241517323
0,0.1241411416
0,0.1241360749
0,0.1241339004
0,0.1241226804
0,0.1241127224
0,0.1241054826
0,0.1241054826
0,0.1241006997
0,0.1240948952
0,0.1240658548
0,0.1240658113
0,0.1240279544
0,0.1239873921
0,0.1239679079
0,0.1239679079
0,0.1239679079
0,0.1239679079
0,0.1239679079
0,0.1239679079
0,0.1239651061
0,0.1239634771
0,0.1239516406
0,0.1239461244
1,0.1239300333
0,0.1239127714
0,0.1239070831
0,0.1238941657
0,0.1238843102
0,0.1238810542
0,0.1238799688
0,0.1238621704
0,0.1238571134
0,0.1238442873
0,0.1238315492
0,0.1238292925
1,0.123823781
0,0.1238142992
0,0.1237948818
0,0.1237620192
0,0.1237531704
0,0.1237402668
0,0.1237276246
0,0.1237137259
0,0.1236630213
0,0.1236514694
0,0.1236475035
0,0.1236402869
0,0.1236387483
0,0.1236264834
0,0.1236097995
1,0.1236020433
0,0.1235920344
0,0.1235648061
0,0.1235636365
0,0.1235610158
0,0.1235575937
0,0.1235364136
0,0.123517943
0,0.1235170336
0,0.1235153231
0,0.1235048656
0,0.1234988253
0,0.1234936945
0,0.1234560309
0,0.1234381117
0,0.1234337837
0,0.1234259504
0,0.1234208222
0,0.1234070397
0,0.1233945132
0,0.1233750659
0,0.1233734436
0,0.1233576974
0,0.123352377
0,0.123352377
0,0.123352377
0,0.123352377
0,0.123352377
0,0.123352377
0,0.1233162856
0,0.1233057561
0,0.1232912713
0,0.1232802897
0,0.1232742588
0,0.1232741724
0,0.1232409747
0,0.1232271231
0,0.1232193874
0,0.1232166001
0,0.1231955566
1,0.1231744298
0,0.1231629172
1,0.1231462871
0,0.1231191432
0,0.1231175237
0,0.1231124929
0,0.1230986537
0,0.1230765481
0,0.123072598
0,0.1230553525
0,0.1230504965
0,0.1230439358
0,0.12304331
0,0.1230372027
0,0.1230239965
0,0.1230129491
0,0.1229964227
0,0.1229919355
0,0.1229819691
0,0.1229593424
0,0.1229537779
0,0.1229477608
0,0.1229238889
0,0.1229222717
0,0.122917873
0,0.1229083646
0,0.1228983178
0,0.1228902334
0,0.1228515643
0,0.1228448403
0,0.1228366727
0,0.122786191
0,0.1227767775
0,0.1227626045
0,0.1227604507
0,0.1227527403
0,0.1227438674
0,0.1227394742
0,0.1227356195
0,0.1227306021
0,0.1227244221
0,0.1227201156
0,0.1227051517
0,0.1226995971
0,0.1226881227
0,0.1226797058
0,0.1226604415
0,0.1226390277
0,0.1226367897
0,0.1226015022
0,0.122567299
0,0.1225656858
0,0.1225517274
0,0.1225391896
0,0.1225258573
0,0.1225237931
0,0.1225193207
0,0.1225143969
0,0.122499992
0,0.1224916722
0,0.1224852231
0,0.1224571299
0,0.1224009602
0,0.1223975658
0,0.1223943433
0,0.1223739576
0,0.1223591159
0,0.1223464233
0,0.122317284
0,0.1223107569
0,0.1223045951
0,0.1222556322
0,0.1222441077
0,0.1222429488
0,0.1222292795
0,0.1221918619
0,0.1221912398
0,0.1221785193
0,0.1221594514
0,0.1221511515
0,0.1221506153
0,0.1221396354
0,0.1221367834
0,0.1221291924
0,0.1221291924
0,0.1221291924
0,0.1221291924
0,0.1221291924
0,0.1221291924
0,0.1221175924
0,0.1221147408
0,0.1221137545
0,0.1220879641
0,0.1220736881
0,0.1220538841
0,0.1220495122
0,0.1219906543
0,0.1219891334
0,0.121982193
0,0.1219802223
0,0.1219589108
0,0.1219368958
0,0.121907134
1,0.1219001762
0,0.1218656063
0,0.1218639155
0,0.1218632948
0,0.1218478858
0,0.1218342546
1,0.12181074
0,0.1217810474
0,0.1217784165
0,0.1217647063
0,0.121746913
0,0.1217038289
0,0.1216951068
0,0.1216769588
0,0.1216452001
0,0.1216441317
0,0.1216359474
0,0.1215734381
0,0.1215631223
0,0.1215530848
0,0.1215527217
0,0.1215466783
0,0.1215329479
0,0.121531923
0,0.1215215248
0,0.1215215248
0,0.1215215248
0,0.1215215248
0,0.1215215248
0,0.1215215248
0,0.1215215248
0,0.1215215248
0,0.1215215248
0,0.1215187705
0,0.121472213
0,0.1214536455
0,0.1213841992
0,0.1213819809
0,0.1213808291
0,0.121341503
0,0.1213337841
0,0.1213279206
0,0.1213163861
0,0.1212841757
0,0.1212742433
0,0.1212688298
0,0.121245324
0,0.1212360975
0,0.1212219074
0,0.1212066535
0,0.1212066535
1,0.1211880358
0,0.1211629463
0,0.1211411404
0,0.1211372438
0,0.1211345823
0,0.1211219991
0,0.1211024134
0,0.1210996674
0,0.1210865553
0,0.1210821281
0,0.1210459921
0,0.1210418215
0,0.1210374808
0,0.1210363318
0,0.1210345658
0,0.1210300552
0,0.1210232256
0,0.1210145456
0,0.1209965702
0,0.1209957832
0,0.1209753218
0,0.1209310699
0,0.1209173996
0,0.1209164642
0,0.1209164642
0,0.1209164642
0,0.1209164642
0,0.1209164642
0,0.1209164642
0,0.1208962907
0,0.1208906367
0,0.1208847916
0,0.1208804558
0,0.1208782454
0,0.1208771828
0,0.120865239
0,0.1208461353
0,0.1208318996
0,0.120816688
0,0.12081023
1,0.1208069586
0,0.1207585128
0,0.1207563044
0,0.1207257295
0,0.1207023146
0,0.1206725367
0,0.1206697991
0,0.1206616714
0,0.1206458631
0,0.1206284653
0,0.1206138062
0,0.1205746945
0,0.1205484847
0,0.1205420391
0,0.1205396644
0,0.1205067417
0,0.1205060422
0,0.1204984539
0,0.120484423
0,0.12047904
0,0.120477281
0,0.1204670454
0,0.1204636972
0,0.1204589295
0,0.1204344999
0,0.1203991449
0,0.1203859288
0,0.1203809943
0,0.1203573618
0,0.1203557737
0,0.120344933
0,0.120335681
0,0.1203140036
0,0.1203140036
0,0.1203140036
0,0.1203140036
0,0.1203140036
0,0.1203140036
0,0.1203058119
0,0.120280097
0,0.1202765629
0,0.1202695161
0,0.1202537521
0,0.1202504937
0,0.1202320874
0,0.1202250429
0,0.1201902698
0,0.1201767986
0,0.1201740706
0,0.1201729287
0,0.1201713428
0,0.1201599878
0,0.1201388662
0,0.120133412
0,0.1201058689
0,0.1201013036
0,0.1200889822
0,0.1200743797
0,0.1200721821
0,0.120060307
0,0.1200526584
0,0.1200494892
0,0.1200412286
0,0.1200379752
0,0.1200304969
0,0.1199969128
0,0.1199736199
0,0.1199693123
0,0.1199498031
0,0.1199476919
0,0.1199325765
0,0.1199266025
0,0.1199185181
0,0.1199173783
0,0.119898404
0,0.1198610751
0,0.1198588808
0,0.1198518552
0,0.1198464965
0,0.1198393871
0,0.1197961901
0,0.119787586
0,0.1197795097
0,0.1197767895
0,0.1197691566
0,0.1197572652
0,0.1197561267
1,0.1197492328
0,0.1197422127
0,0.1197141359
0,0.1197141359
0,0.1197000997
0,0.1196983505
0,0.1196963274
0,0.1196665954
0,0.1196607172
0,0.119654144
0,0.1196288023
0,0.1196147747
0,0.1195677104
0,0.1195624469
0,0.1195067297
0,0.1194938507
0,0.1194797526
0,0.1194767859
0,0.1194642464
0,0.1194489733
0,0.1194458599
0,0.1194420946
0,0.1194221337
0,0.119372591
0,0.119362878
0,0.1193493187
0,0.119342403
0,0.1193364545
0,0.1193305062
0,0.1193295394
0,0.1193214057
0,0.1193186105
0,0.119304173
0,0.1192900942
0,0.1192874678
0,0.1192658695
0,0.1192545885
0,0.1192535382
0,0.1192389395
0,0.1192206671
0,0.1192088648
0,0.1192088648
1,0.119177054
0,0.1191700629
0,0.1191679636
0,0.1191559979
0,0.1191463841
0,0.1191442851
0,0.1191216599
0,0.1191136224
0,0.1190824421
0,0.1190194944
0,0.1190167892
0,0.118998022
0,0.1189942689
0,0.11896844
0,0.1189211557
0,0.1189077237
0,0.1188911503
0,0.1188905427
0,0.1188787687
0,0.1188685667
0,0.1188347402
0,0.1188126894
0,0.1188009221
0,0.1187558721
0,0.1187488187
0,0.1187281628
0,0.1187198971
0,0.1186952496
0,0.1186818396
0,0.1186582447
0,0.1186464906
0,0.1186276066
0,0.1185959719
0,0.1185702597
0,0.1185698208
0,0.1185671244
0,0.1185596418
0,0.1185569456
0,0.1185499024
0,0.1185472901
0,0.1185446777
0,0.1185390353
0,0.118535023
0,0.1185311989
0,0.1185264138
0,0.1185221511
0,0.1185221511
0,0.1185221511
0,0.1185221511
0,0.1185221511
0,0.1185221511
0,0.1185221511
0,0.1185221511
0,0.1185221511
0,0.1184942384
0,0.1184814539
0,0.1184771091
0,0.1184610262
0,0.1184578934
0,0.1184273837
0,0.1184246901
0,0.1184043544
0,0.1183968807
0,0.1183962753
0,0.1183674281
0,0.1183567424
0,0.1183225204
0,0.1183054126
0,0.1183005519
0,0.1182850947
0,0.1182850947
0,0.1182849278
0,0.1182749369
0,0.1182749369
0,0.1182524546
0,0.1182453437
0,0.118239088
0,0.1182138389
0,0.1182081059
0,0.1181509346
0,0.1181466836
0,0.1181385364
0,0.1181236184
0,0.1181060147
0,0.1181054939
0,0.1180751461
0,0.1180707309
0,0.1180649205
0,0.1180632754
0,0.1180297306
0,0.1179997951
0,0.1179806881
0,0.1179732376
0,0.117961459
0,0.1179604185
0,0.1179502848
0,0.1179337438
0,0.1179300197
0,0.1179300197
0,0.1179300197
0,0.1179300197
0,0.1179300197
0,0.1179300197
0,0.1179300197
1,0.1178900186
0,0.1178898522
0,0.1178888955
0,0.1178615901
0,0.1178557471
0,0.1178393007
0,0.117829779
0,0.1178260577
0,0.1178223366
0,0.1178179296
0,0.1178159341
0,0.1178058111
0,0.1178052915
0,0.1177951694
0,0.1177950862
0,0.117785048
0,0.1177758833
0,0.1177749274
0,0.1177589271
0,0.1177360105
0,0.1177173352
0,0.1177067834
0,0.117681799
0,0.1176667648
0,0.1176608056
0,0.1176571721
0,0.1176518984
0,0.1176370336
0,0.1176332347
0,0.1176055863
0,0.1175769061
0,0.1175279437
0,0.1175120555
0,0.1175088615
0,0.1175067045
0,0.1175040291
0,0.1175019552
0,0.1174805542
0,0.1174689841
0,0.1174519833
0,0.1174461164
0,0.1174402498
0,0.1174365393
0,0.1174168688
0,0.1174125579
0,0.1173877105
0,0.1173845194
0,0.1173663275
0,0.1173606301
0,0.1173595113
0,0.1173568388
0,0.1173409707
0,0.1173404528
0,0.1173404528
0,0.1173404528
0,0.1173404528
0,0.1173404528
0,0.1173404528
0,0.1173362272
0,0.1172863164
0,0.1172693385
0,0.1172533978
0,0.117242199
0,0.1172369415
0,0.1172175691
0,0.1171966268
0,0.1171896537
0,0.1171817292
0,0.1171800947
0,0.1171626957
0,0.1171446164
0,0.1171356603
0,0.1171293728
0,0.1170556202
0,0.11701941
0,0.1170153597
0,0.1170047799
0,0.1169905025
0,0.116946998
0,0.1169453663
0,0.1169079675
0,0.1169041063
0,0.1168755745
0,0.1168581322
0,0.1168348517
0,0.1168163004
0,0.1167925115
0,0.116785126
0,0.1167826299
0,0.1167703563
0,0.1167702737
0,0.1167688092
0,0.1167640033
0,0.1167534432
0,0.1167534432
0,0.1167534432
0,0.1167534432
0,0.1167534432
0,0.1167534432
0,0.1167280363
1,0.1167264898
0,0.1166900174
0,0.1166529573
0,0.1166525245
0,0.1166497836
0,0.1166333596
0,0.1166266216
0,0.1165985811
0,0.1165847794
0,0.1165674571
0,0.1165626584
0,0.1165468834
0,0.1164782448
0,0.1164566558
0,0.1164461198
0,0.1164434653
0,0.116420771
0,0.1164002197
0,0.1163928558
0,0.116375476
0,0.1163569058
0,0.1163427793
0,0.1163190741
0,0.1163185602
0,0.1163053011
0,0.1162895564
0,0.1162789513
0,0.1162252401
0,0.1162189951
0,0.1161816336
0,0.1161689836
0,0.1161689836
0,0.1161689836
0,0.1161689836
0,0.1161689836
0,0.1161573615
0,0.1161572793
0,0.1161526595
0,0.1161211257
0,0.1161100208
0,0.1160872187
0,0.1160742288
0,0.1160532178
0,0.1160195742
0,0.1160163333
0,0.116010098
0,0.116005914
0,0.1160026735
0,0.1159827811
0,0.1159528249
0,0.1159474536
0,0.1159464286
0,0.1159385771
0,0.1159134063
0,0.1158908016
0,0.115889777
0,0.1158860271
0,0.1158860271
0,0.1158724625
0,0.1158109886
0,0.1158089406
0,0.1157711
0,0.1157671077
0,0.1157669234
0,0.1157453671
0,0.1157008121
0,0.1156772206
0,0.1156740699
0,0.1156667459
0,0.1156461467
0,0.115638906
0,0.1156142211
0,0.1156001731
0,0.115587067
0,0.115587067
0,0.115587067
0,0.115587067
0,0.1155670729
0,0.1155640066
0,0.1155639248
0,0.1155393357
0,0.1155392539
0,0.115465432
0,0.1154419638
0,0.1154247075
0,0.1153870577
0,0.1153822195
0,0.1153718497
0,0.1153708291
0,0.115355623
0,0.1153551127
0,0.1153529901
0,0.1153456022
0,0.1153304805
0,0.11532844
0,0.1152939591
0,0.1152802916
0,0.1152772319
0,0.1152682368
0,0.115256693
0,0.1152473527
0,0.115232752
0,0.115230978
0,0.1152259621
1,0.1152196822
1,0.1152165423
0,0.1151866768
0,0.1151773413
0,0.1151726739
0,0.1151720828
0,0.1151713287
0,0.1151658055
0,0.1151611384
0,0.1151606289
0,0.1151574905
0,0.1151558805
0,0.1151447744
0,0.1151313669
0,0.1151197535
0,0.1151118692
0,0.1151118692
0,0.1150999927
0,0.115094228
0,0.1150854083
0,0.1150759986
0,0.1150476104
0,0.115044719
0,0.1150243791
0,0.1150148922
0,0.1150123476
0,0.1150076859
0,0.1150076859
0,0.1149909135
0,0.11496
0,0.1149533868
0,0.1149518607
0,0.1148929269
0,0.1148798906
0,0.1148522155
0,0.1148137118
0,0.1148006833
0,0.1147840185
0,0.1147776782
0,0.1147704849
0,0.1146783269
0,0.1146351443
0,0.1146288112
0,0.1146247517
0,0.1145893582
0,0.1145826012
0,0.114578462
0,0.1145690883
0,0.1145612369
0,0.1145592081
0,0.114550343
0,0.1145498358
0,0.1145414784
0,0.11453945
0,0.1145332027
0,0.1145310932
0,0.1145202019
0,0.1145175856
0,0.1144770711
0,0.1144604471
0,0.1144520954
0,0.1144308333
0,0.1144308333
0,0.1144308333
0,0.1144308333
0,0.1144308333
0,0.1144052787
0,0.1144027458
0,0.1143834367
0,0.1143721321
0,0.1143700253
0,0.1143591472
0,0.1143502145
0,0.1143487764
0,0.1143290499
0,0.1143277943
0,0.1143057019
0,0.1142740176
0,0.1142719124
0,0.1142444458
0,0.1142304617
0,0.1142257468
0,0.1141858279
0,0.1141675619
0,0.1141578737
0,0.1141468515
0,0.1141270744
0,0.1141267307
0,0.1141189865
0,0.1141024078
0,0.1140930681
0,0.1140893688
0,0.1140713588
0,0.1140376296
0,0.1140364576
0,0.1140324164
0,0.1140314061
0,0.1140298907
0,0.1140224957
0,0.1140224957
0,0.1140122324
0,0.1140107172
0,0.1139749839
0,0.1139489729
0,0.1139304371
0,0.1139289228
0,0.1139059892
0,0.1139025374
0,0.1138982581
0,0.1138647349
0,0.1138606183
0,0.1138565018
0,0.1138565018
0,0.1138565018
0,0.1138565018
0,0.1138565018
0,0.1138466752
0,0.1138352554
0,0.113824926
0,0.113819217
0,0.1137908368
0,0.1137846251
0,0.1137742997
0,0.1137422398
0,0.1137220199
0,0.1137111956
0,0.1136925726
0,0.1136575911
0,0.1136342821
0,0.1136342821
0,0.1136275742
0,0.1136208465
0,0.1136027601
0,0.1135980676
0,0.1135959732
0,0.1135785346
0,0.1135434227
0,0.1135418324
0,0.1135295134
0,0.1135034702
0,0.1134727242
0,0.1134639324
0,0.113450615
0,0.1134485229
0,0.1134330348
0,0.1134315264
0,0.1133794643
0,0.1133758656
0,0.1133717644
0,0.1133571699
0,0.1133495919
0,0.1133382156
0,0.1133238258
0,0.1133140393
0,0.1133011592
0,0.1132944685
0,0.1132923789
1,0.1132907917
0,0.1132846841
0,0.1132846841
0,0.1132846841
0,0.1132846841
0,0.1132398705
0,0.1132331829
0,0.1132331026
0,0.1132100301
0,0.1131975819
0,0.1131924825
0,0.113162653
0,0.1131286566
0,0.1130937061
0,0.1130546739
0,0.113043905
0,0.1130377288
0,0.113036646
0,0.1130269613
0,0.1130212872
0,0.1129718946
0,0.112970151
0,0.1129627959
0,0.1129462837
0,0.1129385293
0,0.1129333599
0,0.1129210985
0,0.1129180133
0,0.1129046717
0,0.1128918322
0,0.1128848221
0,0.1128564049
0,0.1128451519
0,0.1128399062
0,0.1128389852
0,0.1128235698
0,0.1127974078
0,0.1127933248
0,0.1127835782
0,0.1127835782
0,0.1127527624
0,0.1127480606
0,0.1127388576
0,0.1127358568
0,0.1127194535
0,0.112715373
0,0.112715373
0,0.112715373
0,0.1127035523
0,0.1126844134
0,0.1126635979
0,0.1126492029
0,0.1126451247
0,0.1126351494
0,0.1126282332
0,0.1126215771
0,0.1126021107
0,0.1126011115
0,0.1125575328
0,0.112550381
0,0.112538076
0,0.1125047426
0,0.1124648498
0,0.1124617755
0,0.1124552079
0,0.1124518943
0,0.1124489799
0,0.112442912
0,0.1124121375
0,0.1124060314
0,0.1123922438
0,0.112387176
0,0.1123860189
0,0.1123841036
0,0.1123600252
0,0.1123579508
0,0.1123083528
0,0.1123068973
0,0.1122807602
0,0.1122772716
0,0.1122680623
0,0.112267564
0,0.1122567809
0,0.1122164667
0,0.1122148927
0,0.1122077599
0,0.1121841329
0,0.1121781571
0,0.1121729384
0,0.1121566863
0,0.1121561088
0,0.1121536991
0,0.1121485611
0,0.1121485611
0,0.1121485611
0,0.1121469082
0,0.1121219584
0,0.1121148308
0,0.1121102717
0,0.1120642917
0,0.1120618041
0,0.1120541027
0,0.1120388605
0,0.1120327323
0,0.1120036672
0,0.1119995297
0,0.1119623586
0,0.1119491157
0,0.111948042
0,0.1119037699
0,0.1118874724
0,0.1118726673
0,0.11186456
0,0.1118548836
0,0.1118410756
0,0.1118116368
0,0.1118014679
0,0.1117688216
0,0.1117581597
0,0.111755281
0,0.1117545266
0,0.1117449379
0,0.1117092497
0,0.111702145
0,0.1117006566
0,0.1116991683
0,0.111684385
0,0.1116746428
0,0.1116335991
0,0.111623365
0,0.1116045451
0,0.1115862237
0,0.111584241
0,0.111584241
0,0.111584241
0,0.111584241
0,0.111584241
0,0.111584241
0,0.111584241
0,0.1115750814
0,0.1115715328
0,0.1115471111
0,0.1115329202
0,0.1115267369
0,0.1115181561
0,0.1115090013
0,0.1115053752
0,0.1115039684
0,0.1114988564
0,0.1114851661
0,0.1114430346
0,0.1114378459
0,0.1114180633
0,0.1113785866
0,0.1113719951
0,0.1113689469
0,0.1113586549
0,0.1113583185
0,0.1113566758
0,0.1113532123
0,0.1113177127
0,0.1112977906
0,0.1112917769
1,0.1112604079
1,0.1112249341
0,0.1112147328
0,0.1112137443
0,0.1112021404
0,0.1112015672
0,0.1111711294
0,0.1111302475
0,0.1111296746
0,0.111127699
0,0.1111073918
0,0.1110940003
0,0.1110836318
0,0.1110713091
0,0.1110679324
0,0.1110646546
0,0.1110643979
0,0.1110608634
0,0.1110595603
0,0.1110496091
0,0.1110320189
0,0.1110320189
0,0.1110224055
0,0.1110224055
0,0.1110224055
0,0.1110224055
0,0.1110067137
0,0.110994063
0,0.1109844525
0,0.1109793219
0,0.1109626095
0,0.1109599855
0,0.1109561185
0,0.1109469252
0,0.1109211439
0,0.110914162
0,0.1109126039
0,0.1108802636
0,0.1108600749
0,0.1108565461
0,0.1108403821
0,0.1108216778
0,0.110811095
0,0.1108100308
0,0.1107961781
0,0.1107827998
0,0.1107746828
0,0.1107721414
0,0.1107665664
0,0.1107661527
0,0.1107514775
0,0.1107474593
0,0.1107317228
0,0.1107100809
0,0.1106944278
0,0.1106711584
0,0.110661159
0,0.1106571438
0,0.1106419892
0,0.1106252032
0,0.1105759011
0,0.1105749177
0,0.1105683678
0,0.1105431552
0,0.1105411101
0,0.1105370986
0,0.1105339132
0,0.1105335789
0,0.1105316126
0,0.1105315339
0,0.1105240033
0,0.1105240033
0,0.1105083732
0,0.1104957723
0,0.1104731094
0,0.1104726181
0,0.1104725395
0,0.1104630471
0,0.1104630471
0,0.1104630471
0,0.1104630471
0,0.1104630471
0,0.1104630471
0,0.1104630471
0,0.1104630471
0,0.1104559332
0,0.1104519245
0,0.1104348297
0,0.1104181498
0,0.1104035936
0,0.1103975437
0,0.1103858573
0,0.1103844628
0,0.1103799654
0,0.1103713833
0,0.1103583051
0,0.1103500583
0,0.1103487428
0,0.1103261064
0,0.1103069874
0,0.1102982533
0,0.1102908936
0,0.1102576526
0,0.1102013161
0,0.1101963349
0,0.1101942954
0,0.1101810003
0,0.110180667
0,0.1101756866
0,0.1101234633
0,0.1101194651
0,0.1101023371
0,0.1100942638
0,0.1100899335
0,0.1100827623
0,0.1100777858
0,0.1100757482
0,0.1100627007
0,0.110051535
0,0.1100501443
0,0.1100446011
0,0.1100355522
0,0.1100250352
0,0.1100229202
0,0.1100049829
0,0.1099888494
0,0.1099743427
0,0.1099741078
0,0.1099598378
0,0.1099477809
0,0.1099477809
0,0.109943299
0,0.1099416746
0,0.1099252166
0,0.1099111282
1,0.1099061585
0,0.1099061585
0,0.1099061585
0,0.1098996434
0,0.1098673273
0,0.1098559247
0,0.1098304439
0,0.1098153885
0,0.1098078224
0,0.1097953697
0,0.109769823
0,0.1097617711
0,0.1097560843
0,0.109738107
0,0.1097376966
0,0.1097067115
0,0.1097037033
0,0.1096902062
0,0.1096571239
0,0.1096506218
0,0.1096190921
0,0.109618526
0,0.109614134
0,0.109611616
0,0.1095991047
0,0.109585131
1,0.1095610905
0,0.1095459895
0,0.1095416001
0,0.1095406246
0,0.1095385958
0,0.1095265794
0,0.1095165927
